Row;Number of Positives;Number of Negatives;Number of True Positives;Number of False Positives;Number of False Negatives;Number of True Negatives;Pair counting cardinality P_1,1;Pair counting cardinality P_1,0;Pair counting cardinality P_0,1;Pair counting cardinality P_0,0;Precision;Negative Predictive Value;Recall;Specificity;Accuracy;Balanced Accuracy;Matthews Correlation Coefficient;Intersection over Union;Balanced Intersection over Union*;Segmentation Covering;Dice coefficient;F2-score;Cohen kappa;Global Consistency Error;Bidirectional Consistency Error;Mutual Information;Variation of Information;Pearson Correlation Coefficient;Normalized Variation of Information;Rand Index;Adjusted Rand Index;Average Hausdorff Distance;Surface Consistency Measure (a=0.5,k=3);Surface Consistency Measure (a=1,k=3);Surface Consistency Measure (a=2,k=3);Surface Consistency Measure (a=0.5,k=5);Surface Consistency Measure (a=1,k=5);Surface Consistency Measure (a=2,k=5);Surface Consistency Measure (a=0.5,k=7);Surface Consistency Measure (a=1,k=7);Surface Consistency Measure (a=2,k=7);Error Rate;Maximum Error Distance;Minimum Error Distance;Average Error Distance;Median Error Distance
Erosion 0.01;38837779;95379949;38837779;0;1342177;94037772;5.17663847262921e+15;52127173704884;126215334709644;3.65221820658839e+15;1;0.985928101093868;0.966595856899395;1;0.990000002086163;0.983297928449698;0.976214124932651;0.966595856899395;0.98014072313203;0.98014072313203;0.983014230919173;0.973096950858846;0.975931322955662;0.0197185579082648;0.0293845144607826;0.549016186303352;0.105130103446552;0.912621856533117;0.160713444521325;0.980200003941357;0.959235106477151;0.009999998;0.2689412;0.1192021;0.01798773;0.1192021;0.01798773;0.0003471375;0.0474273;0.002471328;4.768372e-07;0.00999999791383743;1;1;1;1
Erosion 0.02;37495601;96722127;37495601;0;2684355;94037772;5.12811414231174e+15;100651504022356;252430763457060;3.52600277784097e+15;1;0.972246733159621;0.933191688910759;1;0.979999996721745;0.96659584445538;0.952519065927394;0.933191688910759;0.960555058871279;0.960555058871279;0.965441445112521;0.94582954379055;0.951393178762094;0.0388898757009312;0.0575537125383871;0.510173324989136;0.173586221656522;0.854635267398574;0.253870271366725;0.960799993413687;0.919062280293133;0.02;0.2689418;0.1192029;0.01798594;0.1192029;0.01798594;0.0003460646;0.0474261;0.002474189;1.192093e-07;0.0200000032782555;1;1;1;1
Erosion 0.03;36153424;98064304;36153424;0;4026532;94037772;5.08319272768853e+15;145572918645568;378646098166704;3.39978744313133e+15;1;0.958939880917321;0.899787545810155;1;0.969999998807907;0.949893772905077;0.928892976628674;0.899787545810155;0.941231801237242;0.941231801237242;0.94725070473756;0.918190367845204;0.926371734135301;0.0575363951413301;0.0845300225882651;0.476424202936305;0.231358065065798;0.804733405340417;0.326877453032082;0.941799997325242;0.879470615024274;0.03;0.2689425;0.1192018;0.01798636;0.1192018;0.01798636;0.0003359318;0.04742587;0.002471328;8.940697e-07;0.0300000011920929;1;1;1;1
Erosion 0.04;34811247;99406481;34811247;0;5368709;94037772;5.04187419126397e+15;186891455070124;504861432876348;3.27357210842168e+15;1;0.94599236442139;0.86638340270955;1;0.96000000089407;0.933191701354775;0.905313251656385;0.86638340270955;0.922160307162997;0.922160307162997;0.928408816164744;0.890171746668334;0.900852549316456;0.075679387462145;0.11033472279592;0.445936188758449;0.28209949142276;0.759940023575483;0.3874803105152;0.923200001072883;0.840449451292894;0.04;0.2689409;0.1192042;0.01798671;0.1192042;0.01798671;0.0003338456;0.04742688;0.002472878;3.015995e-05;0.0399999991059303;1;1;1;1
Erosion 0.05;33469070;100748658;33469070;0;6710886;94037772;5.00415853303808e+15;224607113296020;631076767585992;3.14735677371204e+15;1;0.933389822423243;0.832979259608945;1;0.950000002980232;0.916489629804473;0.881756408090487;0.832979259608945;0.903330514640789;0.903330514640789;0.908880179895386;0.861765812415616;0.874820623121579;0.0933389766788874;0.134987937176863;0.417839865826497;0.32753685821024;0.718845425879573;0.439424585780461;0.905000004656613;0.801988487758431;0.05618614;0.2820668;0.136235;0.02778506;0.1266701;0.02119231;0.0005366802;0.05074328;0.002927244;6.556511e-07;0.0499999970197678;2;1;1.12372124195099;1
Erosion 0.06;32126892;102090836;32126892;0;8053064;94037772;4.97004572893701e+15;258719917397088;757292196333408;3.02114134496462e+15;1;0.921118639874788;0.799575091620309;1;0.939999997615814;0.899787545810155;0.858197833177793;0.799575091620309;0.884732877027209;0.884732877027209;0.888626537834978;0.832964456599821;0.848260325440188;0.11053424117721;0.158508748580765;0.391623850353974;0.368679249639977;0.680619202458415;0.484910885728218;0.887199994963408;0.764077714251105;0.07261128;0.2912389;0.1481329;0.03462166;0.131887;0.02343202;0.0006759167;0.0530628;0.003247857;2.861023e-06;0.0600000023841858;2;1;1.21018588542938;1
Erosion 0.07;30784715;103433013;30784715;0;9395241;94037772;4.93953582979278e+15;289229816541316;883507531043052;2.89492601025498e+15;1;0.909165935251253;0.766170948519705;1;0.929999999701977;0.883085474259852;0.834611602467433;0.766170948519705;0.866358383963437;0.866358383963436;0.867606784226478;0.803759408543314;0.821155445567752;0.127283231477081;0.180915198101797;0.3669508513825;0.406186248409584;0.644711173832605;0.525374152293063;0.869799998517334;0.726707516148914;0.0890392;0.2977951;0.1566383;0.03951383;0.1356162;0.02503234;0.0007761717;0.05471909;0.003475308;7.987022e-06;0.0700000002980232;2;1;1.27198469638824;1
Erosion 0.08;29442538;104775190;29442538;0;10737418;94037772;4.91262880884721e+15;316136837486884;1.0097228657527e+15;2.76871067554534e+15;1;0.897519460475328;0.7327668054191;1;0.920000001788139;0.86638340270955;0.810970078272917;0.7327668054191;0.848198446555003;0.848198446555003;0.84577659628223;0.774142098634639;0.793489040335455;0.143603110466273;0.202224453589512;0.343581555888194;0.440519947429283;0.610727952700218;0.561814950698952;0.852800001907349;0.689868497185144;0.1054712;0.302717;0.1630266;0.04318666;0.1384163;0.02623457;0.0008516908;0.05596387;0.003646433;3.933907e-05;0.0799999982118607;2;1;1.31838619709015;1
Erosion 0.09;28100360;106117368;28100360;0;12079596;94037772;4.88932465007954e+15;339440996254560;1.13593829450011e+15;2.64249524679792e+15;1;0.886167587571527;0.699362637430464;1;0.909999996423721;0.849681318715232;0.787243609849845;0.699362637430464;0.830244910373102;0.830244910373102;0.823088164969828;0.744103712980176;0.765243456356896;0.159510172101239;0.222452811971097;0.321337415305248;0.472019201459237;0.578372629797367;0.594964725175236;0.836199992914498;0.653551558692755;0.1294082;0.3164214;0.1850773;0.06844294;0.1471063;0.03169143;0.001654983;0.06007016;0.004469931;3.111362e-05;0.0900000035762787;3;1;1.43786382675171;1.41421353816986
Erosion 0.1;26758183;107459545;26758183;0;13421773;94037772;4.86962338821564e+15;359142258118460;1.26215362920976e+15;2.51627991208828e+15;1;0.875099294343746;0.665958494329859;1;0.899999998509884;0.83297924716493;0.763400162726131;0.665958494329859;0.81249006777151;0.81249006777151;0.799489899173922;0.713635253227329;0.736400357572023;0.175019861476748;0.24161571190209;0.300080216125756;0.500940279748268;0.547411617903252;0.625377605602555;0.81999999627471;0.617747972169665;0.1554285;0.3298522;0.2069855;0.09424049;0.1556831;0.03718573;0.002483368;0.0641408;0.005298257;1.251698e-05;0.100000001490116;3;1;1.55428111553192;1.41421353816986
