Row;Number of Positives;Number of Negatives;Number of True Positives;Number of False Positives;Number of False Negatives;Number of True Negatives;Pair counting cardinality P_1,1;Pair counting cardinality P_1,0;Pair counting cardinality P_0,1;Pair counting cardinality P_0,0;Precision;Negative Predictive Value;Recall;Specificity;Accuracy;Balanced Accuracy;Matthews Correlation Coefficient;Intersection over Union;Balanced Intersection over Union*;Segmentation Covering;Dice coefficient;F2-score;Cohen kappa;Global Consistency Error;Bidirectional Consistency Error;Mutual Information;Variation of Information;Pearson Correlation Coefficient;Normalized Variation of Information;Rand Index;Adjusted Rand Index;Average Hausdorff Distance;Surface Consistency Measure (a=0.5,k=3);Surface Consistency Measure (a=1,k=3);Surface Consistency Measure (a=2,k=3);Surface Consistency Measure (a=0.5,k=5);Surface Consistency Measure (a=1,k=5);Surface Consistency Measure (a=2,k=5);Surface Consistency Measure (a=0.5,k=7);Surface Consistency Measure (a=1,k=7);Surface Consistency Measure (a=2,k=7);Error Rate;Maximum Error Distance;Minimum Error Distance;Average Error Distance;Median Error Distance
Dilation 0.14;32121706;102096022;13331224;18790482;0;102096022;5.47720066056863e+15;1.9184334636626e+15;250500124609968;1.36106493879093e+15;0.415022290534631;1;1;0.844560961081313;0.859999999403954;0.922280480540657;0.592040222083007;0.415022290534631;0.801896878481733;0.801896878481733;0.586594703575765;0.780090939134127;0.519079759387085;0.236477070109563;0.294580191031784;0.138559744537898;0.574155715981439;0.340464861761597;0.805588973140932;0.759199997347593;0.416565941479634;0.4590635;0.5304271;0.5456701;0.5537964;0.3186585;0.2341053;0.1844743;0.1582417;0.05503047;0.01090789;0.140000000596046;6;1;3.27902150154114;3.31662487983704
Dilation 0.15;33463883;100753845;13331224;20132659;0;100753845;5.36719131990738e+15;2.02844280432386e+15;268392986844616;1.34317207655628e+15;0.398376482490092;1;1;0.833458174950613;0.850000001490116;0.916729087475307;0.576220561972095;0.398376482490092;0.790243529710229;0.790243529710229;0.569769997534144;0.768026935832338;0.498532468682235;0.250037450001285;0.309793921781172;0.133340790895099;0.595885347446674;0.324330404919498;0.817147543287038;0.745000000186264;0.391837899231055;0.5146137;0.5471276;0.5709776;0.5830662;0.3353184;0.2606698;0.2212588;0.1695391;0.06436527;0.01422924;0.149999998509884;6;1;3.43075442314148;3.60555124282837
Fuzzy Edge 0.01;13331224;120886504;12660135;671089;671089;120215415;7.30646280425728e+15;89171319973952;89171319973952;1.52239374342694e+15;0.949660361269153;0.994448602798539;0.949660361269153;0.994448602798539;0.989999994635582;0.972054482033846;0.944108964067692;0.904145979310704;0.980534467154617;0.980534467154617;0.949660361269153;0.949660361269153;0.944108964067692;0.0194411000696901;0.0196650413974685;0.250202721885462;0.124166827648978;0.801723169597342;0.331669142972205;0.980199989338219;0.932610582752131;0.01000001;0.2689413;0.1192006;0.01798844;0.1192006;0.01798844;0.0003382564;0.04742628;0.002469659;-1.192093e-07;0.010000005364418;1;1;1;1
Fuzzy Edge 0.02;13331224;120886504;11989047;1342177;1342177;119544327;7.21909305491603e+15;176541069315200;176541069315200;1.4350239940857e+15;0.899320797550172;0.9888972138693;0.899320797550172;0.9888972138693;0.980000004172325;0.944109005709736;0.888218011419473;0.817059862263697;0.962049026652612;0.962049026652612;0.899320797550172;0.899320797550172;0.888218011419473;0.03776435235013;0.0386601163264503;0.213587351567114;0.197397568285676;0.684396745142834;0.480303677216141;0.960800007718801;0.86658266598563;0.02213851;0.2802763;0.1338787;0.02637446;0.1256452;0.02074319;0.0005076528;0.05028814;0.00286448;8.34465e-07;0.0199999958276749;2;1;1.10692346096039;1
Fuzzy Edge 0.03;13331224;120886504;11317958;2013266;2013266;118873238;7.1335246158251e+15;262109508406136;262109508406136;1.34945555499476e+15;0.848981158819325;0.983345816667839;0.848981158819325;0.983345816667839;0.969999998807907;0.916163487743582;0.832326975487164;0.737591018013632;0.944427573473795;0.944427573473795;0.848981158819325;0.848981158819325;0.832326975487164;0.0549698114489189;0.0569852813967342;0.182512500388428;0.259547270643046;0.584823774896946;0.587131622579985;0.941799997325242;0.801916052921784;0.03850859;0.2990093;0.158142;0.04025531;0.1362953;0.02530491;0.0007916689;0.05501747;0.003513873;4.351139e-06;0.0300000011920929;2;1;1.28361618518829;1
Fuzzy Edge 0.04;13331224;120886504;10646869;2684355;2684355;118202149;7.04975761851784e+15;345876505713392;345876505713392;1.2656885576875e+15;0.798641520088478;0.977794419466378;0.798641520088478;0.977794419466378;0.959999993443489;0.888217969777428;0.776435939554856;0.664782022554414;0.927573275844204;0.927573275844204;0.798641520088478;0.798641520088478;0.776435939554856;0.0710574492294159;0.0746405078042829;0.15516050578246;0.314251259854982;0.497179932955272;0.66945756979108;0.923199987363815;0.738610842964269;0.06010199;0.3238236;0.1969252;0.08185142;0.1517835;0.03459883;0.002073765;0.06227827;0.004906297;3.933907e-05;0.0400000065565109;3;1;1.50254571437836;1.41421353816986
Fuzzy Edge 0.05;13331224;120886504;9975781;3355443;3355443;117531061;6.96779218379023e+15;427841940441008;427841940441008;1.18372312295989e+15;0.748301956369498;0.972243030537139;0.748301956369498;0.972243030537139;0.950000002980232;0.860272493453318;0.720544986906637;0.597829452700171;0.911404635357562;0.911404635357562;0.748301956369498;0.748301956369498;0.720544986906637;0.0860272442177082;0.091625770738201;0.130679018109334;0.363214235201235;0.418734040177406;0.735410400459225;0.905000004656612;0.676667127402183;0.08657476;0.3503274;0.2405636;0.1347519;0.1689066;0.04603022;0.004106998;0.07046819;0.006659269;4.041195e-05;0.0499999970197678;4;1;1.73149144649506;1.41421353816986
Fuzzy Edge 0.06;13331224;120886504;9304692;4026532;4026532;116859972;6.88762806736598e+15;508006056865248;508006056865248;1.10355900653565e+15;0.69796231763865;0.966691633335678;0.69796231763865;0.966691633335678;0.939999997615814;0.832326975487164;0.664653950974329;0.536053853965916;0.895852461165879;0.895852461165879;0.69796231763865;0.69796231763865;0.664653950974329;0.099879241027304;0.107941120818565;0.108576208692358;0.407419854035187;0.347910132710501;0.789579385318511;0.887199994963408;0.616084721628691;0.117392;0.3769441;0.2869837;0.2011658;0.1875052;0.06182849;0.009350061;0.07985044;0.009303212;0.0001851916;0.0600000023841858;5;1;1.95652782917023;2
Fuzzy Edge 0.07;13331224;120886504;8633604;4697620;4697620;116188884;6.80926550815267e+15;586368616078560;586368616078560;1.02519644732234e+15;0.64762275391967;0.961140244406439;0.64762275391967;0.961140244406439;0.930000007152557;0.804381499163055;0.608762998326109;0.478877292409874;0.880857738231062;0.880857738231062;0.64762275391967;0.64762275391967;0.608762998326109;0.112613398376058;0.123586509421869;0.0885375448454918;0.44749718172892;0.283700355243892;0.834828714528813;0.869800011332333;0.556863806193332;0.1548343;0.4071497;0.3395726;0.2753052;0.2113818;0.08940369;0.03044391;0.09311521;0.01506412;0.0007818937;0.0699999928474426;5;1;2.21191501617432;2.2360680103302
Fuzzy Edge 0.08;13331224;120886504;7962515;5368709;5368709;115517795;6.73270427261144e+15;662929851619792;662929851619792;948635211781104;0.597283115188823;0.955588847204978;0.597283115188823;0.955588847204978;0.920000001788139;0.776435981196901;0.552871962393801;0.425804466786057;0.866369638068656;0.866369638068656;0.597283115188823;0.597283115188823;0.552871962393801;0.124229754214753;0.138561983175049;0.0703502432982334;0.483871784823437;0.225422887544857;0.873064873410645;0.852800001907348;0.499004204603857;0.1990364;0.4389648;0.3927175;0.3483076;0.2388883;0.1259125;0.06937814;0.1098232;0.02549744;0.003662944;0.0799999982118607;6;1;2.48794937133789;2.2360680103302
