Row;Number of Positives;Number of Negatives;Number of True Positives;Number of False Positives;Number of False Negatives;Number of True Negatives;Pair counting cardinality P_1,1;Pair counting cardinality P_1,0;Pair counting cardinality P_0,1;Pair counting cardinality P_0,0;Precision;Negative Predictive Value;Recall;Specificity;Accuracy;Balanced Accuracy;Matthews Correlation Coefficient;Intersection over Union;Balanced Intersection over Union*;Segmentation Covering;Dice coefficient;F2-score;Cohen kappa;Global Consistency Error;Bidirectional Consistency Error;Mutual Information;Variation of Information;Pearson Correlation Coefficient;Normalized Variation of Information;Rand Index;Adjusted Rand Index;Average Hausdorff Distance;Surface Consistency Measure (a=0.5,k=3);Surface Consistency Measure (a=1,k=3);Surface Consistency Measure (a=2,k=3);Surface Consistency Measure (a=0.5,k=5);Surface Consistency Measure (a=1,k=5);Surface Consistency Measure (a=2,k=5);Surface Consistency Measure (a=0.5,k=7);Surface Consistency Measure (a=1,k=7);Surface Consistency Measure (a=2,k=7);Error Rate;Maximum Error Distance;Minimum Error Distance;Average Error Distance;Median Error Distance
Dilation 0.14;111004790;23212938;92214308;18790482;0;23212938;4.69770058504265e+15;436182293656116;1.73275129461646e+15;2.1405650143169e+15;0.830723683185203;1;1;0.552643998988654;0.859999999403954;0.776321999494327;0.677565095271336;0.830723683185203;0.743698683262875;0.743698683262875;0.907535845868187;0.96084190634282;0.629286823356853;0.232602632282157;0.30997279246997;0.252982835485605;0.583640253909447;0.470013349697465;0.697614327536032;0.759199997347593;0.487726251991083;0.221639;0.3332568;0.2128299;0.1017231;0.157914;0.03870183;0.002720475;0.06521136;0.005528092;5.197525e-05;0.140000000596046;3;1;1.58313012123108;1.41421353816986
Dilation 0.15;112346967;21870761;92214308;20132659;0;21870761;4.69356630541527e+15;440316573283499;1.85651921788497e+15;2.01679709104839e+15;0.820799265546706;1;1;0.520690005718582;0.850000001490116;0.760345002859291;0.65374457877012;0.820799265546706;0.726880112881196;0.726880112881196;0.90158127925239;0.958161921608668;0.598833363423271;0.246239777217839;0.324343277299738;0.235509327279698;0.602583584542844;0.445356121202638;0.718993772698122;0.745000000186265;0.455363691769172;0.2474472;0.3409144;0.2252476;0.116111;0.1627849;0.04178882;0.003176332;0.06751907;0.00599283;5.25713e-05;0.149999998509884;3;1;1.64964199066162;1.41421353816986
Fuzzy Edge 0.01;92214308;42003420;91543219;671089;671089;41332331;5.04471155872482e+15;89171319973950;89171319973950;3.78414498895941e+15;0.992722506793631;0.984022991461171;0.992722506793631;0.984022991461171;0.989999994635582;0.988372749127401;0.976745498254803;0.985550172111554;0.980229496113418;0.980229496113418;0.992722506793631;0.992722506793631;0.976745498254803;0.0197674655866372;0.0198109631866334;0.573833517952438;0.102846587444589;0.917773618295025;0.151987012214946;0.980199989338219;0.959608866483376;0.01000001;0.2689409;0.1192021;0.0179888;0.1192021;0.0179888;0.0003527403;0.04742515;0.002470374;-2.384186e-07;0.010000005364418;1;1;1;1
Fuzzy Edge 0.02;92214308;42003420;90872131;1342177;1342177;40661243;4.95734180938357e+15;176541069315198;176541069315198;3.69677523961816e+15;0.985445024431567;0.968046006729928;0.985445024431567;0.968046006729928;0.980000004172325;0.976745515580747;0.953491031161495;0.971307665096653;0.960906222548196;0.960906222548196;0.985445024431567;0.985445024431567;0.953491031161495;0.0390698124726302;0.0392438026133494;0.532574864577294;0.185363894194877;0.851785657659333;0.258189005580209;0.960800007718802;0.920033774267772;0.02;0.2689415;0.1192026;0.01798594;0.1192026;0.01798594;0.0003548265;0.04742676;0.002475262;4.768372e-07;0.0199999958276749;1;1;1;1
Fuzzy Edge 0.03;92214308;42003420;90201042;2013266;2013266;39990154;4.87177337029263e+15;262109508406136;262109508406136;3.61120680052722e+15;0.978167531225198;0.9520689981911;0.978167531225198;0.9520689981911;0.969999998807907;0.965118264708149;0.930236529416297;0.957268007345705;0.942013138588385;0.942013138588385;0.978167531225198;0.978167531225198;0.930236529416297;0.0579070981835102;0.0582985761945776;0.496668083411033;0.257177456527399;0.794357334911866;0.341154046687605;0.941799997325242;0.881274605410107;0.03;0.2689429;0.1192013;0.0179857;0.1192013;0.0179857;0.0003365874;0.04742372;0.002470851;9.536743e-07;0.0300000011920929;1;1;1;1
Fuzzy Edge 0.04;92214308;42003420;89529953;2684355;2684355;39319065;4.78800637298538e+15;345876505713390;345876505713390;3.52743980321997e+15;0.970890038018829;0.936091989652271;0.970890038018829;0.936091989652271;0.959999993443489;0.95349101383555;0.9069820276711;0.943426916351814;0.923534213653703;0.923534213653703;0.970890038018829;0.970890038018829;0.9069820276711;0.0762792936099925;0.0769752546914005;0.464280397309776;0.321952828729911;0.742557356466171;0.409487691523303;0.923199987363815;0.843331419489877;0.04000001;0.2689413;0.1192033;0.0179866;0.1192033;0.0179866;0.0003345609;0.04742658;0.002473354;3.087521e-05;0.0400000065565109;1;1;1;1
Fuzzy Edge 0.05;92214308;42003420;88858865;3355443;3355443;38647977;4.70604093825776e+15;427841940441006;427841940441006;3.44547436849235e+15;0.963612555656764;0.920115004921028;0.963612555656764;0.920115004921028;0.950000002980232;0.941863780288896;0.883727560577792;0.92978022931126;0.905454273172098;0.905454273172098;0.963612555656764;0.963612555656764;0.883727560577792;0.094186372414944;0.095273811118521;0.434542293442023;0.381429036465419;0.694995047304921;0.467453968644567;0.905000004656613;0.806204271222941;0.05;0.2689415;0.1192016;0.0179863;0.1192016;0.0179863;0.0003561378;0.04742426;0.002472341;2.980232e-07;0.0499999970197678;1;1;1;1
Fuzzy Edge 0.06;92214308;42003420;88187776;4026532;4026532;37976888;4.62587682183352e+15;508006056865248;508006056865248;3.36531025206811e+15;0.956335062450395;0.904137996382199;0.956335062450395;0.904137996382199;0.939999997615814;0.930236529416297;0.860473058832595;0.916323839234986;0.887758861113092;0.887758861113092;0.956335062450395;0.956335062450395;0.860473058832595;0.111628387965669;0.113194300009939;0.406942284111814;0.436629055125836;0.650852348010626;0.517595886461038;0.887199994963408;0.769893049961669;0.06176583;0.2720599;0.1232375;0.02028579;0.1209753;0.01874393;0.000381887;0.0482133;0.002580643;8.34465e-07;0.0600000023841858;2;1;1.02943003177643;1
Fuzzy Edge 0.07;92214308;42003420;87516688;4697620;4697620;37305800;4.54751426262021e+15;586368616078560;586368616078560;3.2869476928548e+15;0.949057580088331;0.888161011650956;0.949057580088331;0.888161011650956;0.930000007152557;0.918609295869643;0.837218591739287;0.903053832547837;0.870434372720891;0.870434372720891;0.949057580088331;0.949057580088331;0.837218591739287;0.128605288280939;0.130736667958464;0.3811431923212;0.488227238707065;0.609589986923939;0.561587122453204;0.869800011332333;0.734397863921877;0.07808877;0.2811866;0.135045;0.02702224;0.1261613;0.02096236;0.0005197525;0.05051559;0.00289613;3.874302e-06;0.0699999928474426;2;1;1.11555361747742;1
Fuzzy Edge 0.08;92214308;42003420;86845599;5368709;5368709;36634711;4.47095302707898e+15;662929851619790;662929851619790;3.21038645731357e+15;0.941780086881962;0.872184003112128;0.941780086881962;0.872184003112128;0.920000001788139;0.906982044997045;0.81396408999409;0.88996632477555;0.853467793550901;0.853467793550901;0.941780086881962;0.941780086881962;0.81396408999409;0.145117123955907;0.147900967244476;0.356905823377036;0.536701976595392;0.570825402601278;0.600601266698826;0.852800001907349;0.699718607319565;0.09441202;0.2880312;0.1439011;0.03207308;0.1300511;0.02262521;0.0006242394;0.05224425;0.003131986;3.898144e-05;0.0799999982118607;2;1;1.18014824390411;1
Fuzzy Edge 0.09;92214308;42003420;86174510;6039798;6039798;35963622;4.39619323332143e+15;737689645377336;737689645377336;3.13562666355602e+15;0.934502593675593;0.856206994573299;0.934502593675593;0.856206994573299;0.909999996423721;0.895354794124446;0.790709588248892;0.877057595944133;0.836846835715862;0.836846835715862;0.934502593675593;0.934502593675593;0.790709588248892;0.161163869346477;0.164687171446084;0.334051965975711;0.582409691398042;0.534273568762685;0.635498153918427;0.836199992914498;0.665855333654687;0.1107188;0.2933366;0.1507635;0.03598583;0.1330662;0.02391428;0.0007036924;0.05358237;0.003316581;8.940697e-06;0.0900000035762787;2;1;1.23020589351654;1
Fuzzy Edge 0.1;92214308;42003420;85503422;6710886;6710886;35292534;4.32323498872175e+15;810647889977016;810647889977016;3.06266841895634e+15;0.927225111313528;0.840230009842056;0.927225111313528;0.840230009842056;0.900000005960464;0.883727560577792;0.767455121155584;0.864324026496223;0.820559815950737;0.820559815950737;0.927225111313528;0.927225111313528;0.767455121155584;0.176745501580705;0.181095256395013;0.312443794524728;0.625626034300009;0.499714050928887;0.666929065487402;0.820000008195639;0.632808091563563;0.1270542;0.2976108;0.1562948;0.03914297;0.1354947;0.02495337;0.0007680655;0.05465984;0.003463447;1.192093e-06;0.0999999940395355;2;1;1.27053892612457;1
Fuzzy Edge 0.11;92214308;42003420;84832333;7381975;7381975;34621445;4.25207807584722e+15;881804802851550;881804802851550;2.99151150608181e+15;0.91994761810716;0.824253001303227;0.91994761810716;0.824253001303227;0.890000000596046;0.872100309705193;0.744200619410387;0.851762038147548;0.804595546290447;0.804595546290447;0.91994761810716;0.91994761810716;0.744200619410387;0.191862067095518;0.197125270991215;0.291971589295893;0.666570444757679;0.466971366370499;0.695400327869634;0.804199999471009;0.600576782557644;0.1435419;0.3012748;0.1611196;0.04213941;0.1375943;0.02588552;0.0008337498;0.05559754;0.0035972;1.251698e-05;0.109999999403954;3;1;1.30492317676544;1
