Row;Volume Density;Surface Density;Mean Curvature Density;Mean Width;Mean Chord Length
Fuzzy Edge 0.11;0.688344457694423;0.199701437652749;-0.0173850365993408;-370646.479701534;13.7874712527879
Fuzzy Edge 0.12;0.688345883529283;0.214739690820601;-0.00860221930759001;-183398.078327871;12.8219591059083
Fuzzy Edge 0.13;0.688343151301227;0.231407713012849;-0.0115208123768249;-245622.062764821;11.8983614217389
Fuzzy Edge 0.14;0.68834268846478;0.248276303766096;-0.0206242398939023;-439705.828027113;11.0899458067215
Fuzzy Edge 0.15;0.68834115065336;0.262997256105886;-0.0298824989862501;-637090.580203795;10.4691761556056
FN Cluster 0.01;0.67837387072666;0.0737267790358368;-0.00401427291033589;-85583.7210508745;36.8047474525868
FN Cluster 0.02;0.668386308112447;0.0784481069788854;-0.00460746597491887;-98230.5118651879;34.0804301774851
FN Cluster 0.03;0.658396207362881;0.0827947233600103;-0.00508447765575582;-108400.332289117;31.8086071500003
FN Cluster 0.04;0.648403329594635;0.0869846325285282;-0.00552583153691443;-117809.933552783;29.8169141259281
FN Cluster 0.05;0.638410302524309;0.0907444019582143;-0.00583369670511219;-124373.574656625;28.141033000285
FN Cluster 0.06;0.628412423136397;0.0949151564154257;-0.00627549332640436;-133792.615076257;26.4831222691539
FN Cluster 0.07;0.61841826883537;0.0984687660703318;-0.00638858842859034;-136203.7863877;25.1213981251136
FN Cluster 0.08;0.608420008727154;0.101850270958423;-0.00638488392709669;-136124.806948697;23.8946839513278
FN Cluster 0.09;0.59842630979747;0.104955475210231;-0.00638774981707909;-136185.907310903;22.8068639048623
FN Cluster 0.1;0.588425354786718;0.108271335935742;-0.00650153493023674;-138611.789557013;21.7389154646044
FN Cluster 0.11;0.578428617559715;0.111538140044636;-0.00660916989501051;-140906.551524193;20.7437067653536
FN Cluster 0.12;0.568432641773317;0.114591644763618;-0.00677471312293491;-144435.909332444;19.8420275036942
FN Cluster 0.13;0.558438330705107;0.117645261583404;-0.00702060952384133;-149678.385230982;18.9871933026118
FN Cluster 0.14;0.548432127726257;0.122167103977839;-0.00878951439056121;-187391.182557016;17.9567857424447
FN Cluster 0.15;0.538428485278072;0.128270883489884;-0.0124779396503205;-266027.878566264;16.7903571139131
FP Cluster 0.01;0.698333729817448;0.0719584452214966;-0.00260657849151088;-55571.878518845;38.8187225373141
FP Cluster 0.02;0.708325428099265;0.0751978900823651;-0.00231067638031513;-49263.2880695667;37.677941619023
FP Cluster 0.03;0.718318597006566;0.0781617401875519;-0.00207706272670148;-44282.6785766078;36.760624586041
FP Cluster 0.04;0.728314729560148;0.0809763251059145;-0.00185810054472912;-39614.4363516303;35.9766748420621
FP Cluster 0.05;0.738311436926736;0.0836766428329662;-0.00164515622092383;-35074.4939971893;35.2935496420687
FP Cluster 0.06;0.748310130010982;0.086344705450834;-0.00144471401874887;-30801.0950776502;34.6661732692843
FP Cluster 0.07;0.758308121375454;0.0889862016448314;-0.0012702533342986;-27081.6183789204;34.0865485820857
FP Cluster 0.08;0.768309710920044;0.0914414946273092;-0.00113981237156761;-24300.6358156192;33.6087993334521
FP Cluster 0.09;0.778306224193929;0.0942618961878587;-0.00100106727177345;-21342.6102445662;33.027395190218
FP Cluster 0.1;0.788310359338976;0.0962187554330733;-0.000880772631299956;-18777.9458123869;32.7715882746914
FP Cluster 0.11;0.79831053051381;0.0987010487403984;-0.00076632103522912;-16337.8542464316;32.3526665907476
FP Cluster 0.12;0.808311657221954;0.100825018709796;-0.000663379756480707;-14143.1609901907;32.0679001131064
FP Cluster 0.13;0.818309753097882;0.102988269196867;-0.000580071597750384;-12367.0430287835;31.782639303653
FP Cluster 0.14;0.82830762502069;0.10508094048482;-0.000514177319516381;-10962.1864948126;31.5302707112847
FP Cluster 0.15;0.838310655330349;0.107590686646698;-0.000321578735007117;-6856.01237571049;31.1666625228691
Uniform 0.01;0.68457568502015;0.0951216687104476;-0.0200890256733006;-428295.137827029;28.7873707137756
Uniform 0.02;0.680812876963956;0.121542998749758;-0.0360353336585366;-768268.130417006;22.4056633114891
Uniform 0.03;0.677040147784573;0.147412418435193;-0.051026256431222;-1087872.44769432;18.3713191865778
Uniform 0.04;0.673270397181678;0.172754518231215;-0.0649560399867924;-1384853.4294929;15.5890660128628
Uniform 0.05;0.66953040994835;0.197556992410405;-0.0778988239594334;-1660791.72214963;13.5561976679108
Uniform 0.06;0.66574072751783;0.221794956800724;-0.0900208024948998;-1919230.56094727;12.0064177674874
Uniform 0.07;0.662003823372445;0.245476074434458;-0.101071017966948;-2154819.56539109;10.7872642968991
Uniform 0.08;0.658213924453909;0.268649227824592;-0.111331696244445;-2373575.75041106;9.80034716323361
Uniform 0.09;0.654436820723594;0.291259417619202;-0.120585664599558;-2570869.02468704;8.98768288521703
Uniform 0.1;0.650702424853147;0.313320483947482;-0.129052413313179;-2751378.88943707;8.3071801326876
Uniform 0.11;0.646945170834314;0.334852779432821;-0.136661676319583;-2913607.28224665;7.72811468885065
Uniform 0.12;0.643142506587973;0.355847430824988;-0.143478628731908;-3058943.72715335;7.22941857522397
Uniform 0.13;0.63938510326706;0.376224001448955;-0.14950954697492;-3187522.03663041;6.79791933321202
Uniform 0.14;0.63560207970929;0.396165841752991;-0.154755045458715;-3299355.30981271;6.41753541291516
Uniform 0.15;0.631888123293538;0.415469612907184;-0.159104738567907;-3392090.14125765;6.08360374538104
Inhomogen Random 0.01;0.684576722669603;0.0950676957480472;-0.0198843740532783;-423931.99472445;28.8037578814953
Inhomogen Random 0.02;0.680813937008721;0.12123972361126;-0.0353192998577258;-753002.392775251;22.4617449373825
Inhomogen Random 0.03;0.677042947198566;0.146703311123632;-0.0495296542572884;-1055965.10461152;18.460195397444
Inhomogen Random 0.04;0.67326833681298;0.171402244246021;-0.0624219370302589;-1330826.71895517;15.7120075008262
Inhomogen Random 0.05;0.669513725440956;0.195433786878937;-0.0740047966276672;-1577771.6195382;13.7031316055026
Inhomogen Random 0.06;0.665744415279196;0.218707572898124;-0.0845006385204571;-1801541.45901118;12.1759737252318
Inhomogen Random 0.07;0.661970170683705;0.241261527819316;-0.093837092285728;-2000593.31036736;10.9751467905727
Inhomogen Random 0.08;0.65820045740633;0.263090143929571;-0.102059400764705;-2175891.7444741;10.0072233429243
Inhomogen Random 0.09;0.654454766833561;0.284154951745462;-0.109112427051306;-2326261.25042444;9.21264630883229
Inhomogen Random 0.1;0.650696273607468;0.304474136569167;-0.11527437424847;-2457633.0783573;8.54846038405171
Inhomogen Random 0.11;0.646927933909225;0.324103624118225;-0.120415946932452;-2567250.66843588;7.98421104570237
Inhomogen Random 0.12;0.643124202153015;0.343084719661228;-0.12471611366698;-2658929.60469667;7.49813868467304
Inhomogen Random 0.13;0.639359878680713;0.361193008510891;-0.127994031164773;-2728814.33426665;7.08053438040383
Inhomogen Random 0.14;0.635629499036207;0.378713007303691;-0.130586780406894;-2784091.37517764;6.71357451978399
Inhomogen Random 0.15;0.631810000980392;0.395400018290957;-0.132229535721116;-2819114.68218929;6.39160315380129
