Row;Volume Density;Surface Density;Mean Curvature Density;Mean Width;Mean Chord Length
FN Cluster 0.11;0.400007981689175;0.116898440791128;-0.00337181215966196;-71886.5502555755;13.6873675639148
FN Cluster 0.12;0.39001011723147;0.11899738303764;-0.00324201288179575;-69119.2483212939;13.1098720753584
FN Cluster 0.13;0.38001492528099;0.120615185078859;-0.00304974828089886;-65020.1946847686;12.6025566360499
FN Cluster 0.14;0.370017710287332;0.122390212391937;-0.00292854932313388;-62436.2503380084;12.0930490455365
FN Cluster 0.15;0.36001463518705;0.124029174048802;-0.00276159348721165;-58876.7759304281;11.6106436392262
FP Cluster 0.01;0.519826439019913;0.0718879397147428;-0.000480053132552626;-10234.6637370364;28.924264130124
FP Cluster 0.02;0.529822265504232;0.0746346961877698;-0.000279028843314211;-5948.85480502955;28.395493922627
FP Cluster 0.03;0.539821160146285;0.0771272421217653;-0.000124167797181318;-2647.23957609009;27.9963937667595
FP Cluster 0.04;0.549821532878927;0.0794554366878054;1.84912880579217e-05;394.231601679548;27.6794920926191
FP Cluster 0.05;0.559823742027148;0.0817493055415793;0.000147885167204565;3152.89049357095;27.3922200717612
FP Cluster 0.06;0.569824838874875;0.0838770019914585;0.000257809808869873;5496.4680427401;27.1743064413725
FP Cluster 0.07;0.579824420306495;0.085936018560451;0.000360631662894776;7688.61518105329;26.9886564455449
FP Cluster 0.08;0.589829548310372;0.0881074851127372;0.000479035184908309;10212.9612396772;26.7777271161768
FP Cluster 0.09;0.599829697089894;0.0899500845471139;0.000529592790533403;11290.8421195938;26.6738914192222
FP Cluster 0.1;0.609833668002654;0.0918963904629599;0.000584413346574392;12459.608489211;26.5444013602887
FP Cluster 0.11;0.619838736285699;0.0939706425284357;0.000705770185261726;15046.9188345267;26.3843566291732
FP Cluster 0.12;0.629839594250099;0.0955133313778577;0.000708532896830741;15105.8194478004;26.3770338721998
FP Cluster 0.13;0.639845147764903;0.0973651961922758;0.000768246035798965;16378.894981696;26.2864010051946
FP Cluster 0.14;0.649844602289755;0.0990986805935777;0.000828705894791776;17667.8904791105;26.2302019924923
FP Cluster 0.15;0.659847042856199;0.100757289100879;0.000846517285555301;18047.6267682673;26.1955060023718
Uniform 0.01;0.509635855437873;0.0955830219417132;-0.00167445887721432;-35699.2224145219;21.3274636053524
Uniform 0.02;0.509421315814606;0.122003845833425;-0.00252678757881602;-53870.7477370067;16.701811728464
Uniform 0.03;0.509238211744196;0.147866859570636;-0.00324870471428884;-69261.9172275192;13.7755873959285
Uniform 0.04;0.5090352504972;0.173202026904181;-0.00395149842201141;-84245.3779890361;11.7558728288742
Uniform 0.05;0.508826533655036;0.197963980302857;-0.00462730377475988;-98653.450904406;10.2811942430457
Uniform 0.06;0.508616256606141;0.222163224812121;-0.00526546456991232;-112258.947266476;9.15752383476191
Uniform 0.07;0.508481742897534;0.245863955056059;-0.00566984058145503;-120880.185668685;8.27257078462918
Uniform 0.08;0.508244143568073;0.269009011999667;-0.00622733201108865;-132765.822761063;7.55728055041818
Uniform 0.09;0.508062741541371;0.291598440430089;-0.00659131802841925;-140525.952296211;6.96934785785562
Uniform 0.1;0.507852337585708;0.31365164392479;-0.00718635711679015;-153212.100072158;6.47664180848336
Uniform 0.11;0.507651593474594;0.335140742335268;-0.00749937436999547;-159885.582887304;6.05896603244675
Uniform 0.12;0.50747971692057;0.35608233579367;-0.00776901879669052;-165634.363279832;5.70070083133386
Uniform 0.13;0.507299457054776;0.376518980122115;-0.00808173410410194;-172301.408654083;5.38936397724487
Uniform 0.14;0.507096107622374;0.396389989042417;-0.00840079032813592;-179103.641458674;5.11714343591164
Uniform 0.15;0.50691946833201;0.41573240953837;-0.00859222796904104;-183185.064427122;4.87736300275356
Inhomogen Random 0.01;0.509591893440538;0.095481248535654;-0.00183839698042862;-39194.3591948281;21.3483548343107
Inhomogen Random 0.02;0.509379720255232;0.121699850245776;-0.00267602756036136;-57052.5226774517;16.7421642418303
Inhomogen Random 0.03;0.509163769727312;0.147065822956362;-0.00346103624557044;-73788.7949334969;13.8485953974064
Inhomogen Random 0.04;0.508898474862087;0.171779204963144;-0.00430123509782969;-91701.7136127114;11.8500600808176
Inhomogen Random 0.05;0.508692661945372;0.195719748576151;-0.00486452685639897;-103711.012883701;10.3963481589585
Inhomogen Random 0.06;0.508485632216707;0.218899805816114;-0.00544825275103064;-116155.964996373;9.29165981341907
Inhomogen Random 0.07;0.508199681408771;0.241476348603387;-0.00606472730377413;-129299.11378955;8.41821046819727
Inhomogen Random 0.08;0.507992278424908;0.263244270964459;-0.00635662064511279;-135522.237842081;7.71894904400016
Inhomogen Random 0.09;0.507763077337425;0.28427433354979;-0.00674495872724338;-143801.549896058;7.14469112982358
Inhomogen Random 0.1;0.50753959451959;0.304562442868146;-0.00713285201429167;-152071.378982857;6.66581985276915
Inhomogen Random 0.11;0.507273052982;0.324244295764754;-0.00739740459065984;-157711.601858808;6.25791182275771
Inhomogen Random 0.12;0.507062432538322;0.342991905063641;-0.00766398958512766;-163395.155596307;5.91340407808444
Inhomogen Random 0.13;0.506850595282695;0.361225957975443;-0.00765893899614593;-163287.477765674;5.61256005103766
Inhomogen Random 0.14;0.506581926190471;0.378603140911526;-0.00776791652518825;-165610.86300995;5.35211541003937
Inhomogen Random 0.15;0.5063788231065;0.395340148993925;-0.00782758905724614;-166883.072810358;5.12347480411641
