Row;Number of Positives;Number of Negatives;Number of True Positives;Number of False Positives;Number of False Negatives;Number of True Negatives;Pair counting cardinality P_1,1;Pair counting cardinality P_1,0;Pair counting cardinality P_0,1;Pair counting cardinality P_0,0;Precision;Negative Predictive Value;Recall;Specificity;Accuracy;Balanced Accuracy;Matthews Correlation Coefficient;Intersection over Union;Balanced Intersection over Union*;Segmentation Covering;Dice coefficient;F2-score;Cohen kappa;Global Consistency Error;Bidirectional Consistency Error;Mutual Information;Variation of Information;Pearson Correlation Coefficient;Normalized Variation of Information;Rand Index;Adjusted Rand Index;Average Hausdorff Distance;Surface Consistency Measure (a=0.5,k=3);Surface Consistency Measure (a=1,k=3);Surface Consistency Measure (a=2,k=3);Surface Consistency Measure (a=0.5,k=5);Surface Consistency Measure (a=1,k=5);Surface Consistency Measure (a=2,k=5);Surface Consistency Measure (a=0.5,k=7);Surface Consistency Measure (a=1,k=7);Surface Consistency Measure (a=2,k=7);Error Rate;Maximum Error Distance;Minimum Error Distance;Average Error Distance;Median Error Distance
Erosion 0.01;66507685;67710043;66507685;0;1342177;66367866;4.41488355316739e+15;89265085130245;89077423284282;4.41397312605021e+15;1;0.980177578679133;0.980218426973367;1;0.990000002086163;0.990109213486683;0.980198002613463;0.980218426973367;0.980198228344181;0.980198228344181;0.990010408570499;0.984111883190107;0.980001982271273;0.0196043644496774;0.0294061381916589;0.643997422646806;0.0982192642377548;0.929145675576077;0.132332330939672;0.980200003941357;0.960400007495323;0.009999998;0.2689422;0.1192011;0.01798892;0.1192011;0.01798892;0.0003546476;0.04742461;0.002470732;4.768372e-07;0.00999999791383743;1;1;1;1
Erosion 0.02;65165507;69052221;65165507;0;2684355;66367866;4.32922128375465e+15;174927354542985;178154912936430;4.32489563639806e+15;1;0.961125725412945;0.96043683920831;1;0.979999996721745;0.980218419604155;0.960781220568659;0.96043683920831;0.96077747906267;0.96077747906267;0.979819211718309;0.968097034939363;0.960012779336603;0.0384450353181491;0.0576537752508726;0.608552469896694;0.168729946039003;0.878246750608373;0.217076756890074;0.960799993413687;0.921599978812337;0.02;0.2689413;0.1192017;0.01798671;0.1192017;0.01798671;0.0003556013;0.04742646;0.002476573;1.192093e-07;0.0200000032782555;1;1;1;1
Erosion 0.03;63823330;70394398;63823330;0;4026532;66367866;4.24716195770608e+15;256986680591560;267232336220712;4.23581821311378e+15;1;0.942800391587978;0.940655266181676;1;0.969999998807907;0.970327633090838;0.941727218097352;0.940655266181676;0.941715985936362;0.941715985936362;0.969420259820237;0.951953957018995;0.940032415135666;0.05656802574309;0.0847876848498887;0.578145641061734;0.228764017790829;0.834834310868052;0.283506356976982;0.941799997325242;0.883599960636954;0.03;0.2689428;0.1192011;0.01798522;0.1192011;0.01798522;0.0003352165;0.0474236;0.002469778;1.072884e-06;0.0300000011920929;1;1;1;1
Erosion 0.04;62481153;71736575;62481153;0;5368709;66367866;4.16870550985616e+15;335443128441477;356309759504994;4.1467407898295e+15;1;0.925160784439458;0.920873693155043;1;0.96000000089407;0.960436846577521;0.923014749789504;0.920873693155043;0.92299357034365;0.92299357034365;0.958807126607584;0.935681090977789;0.920060868930688;0.0740128611008402;0.110847808003717;0.550946114548156;0.281982496941757;0.796238115184313;0.338543415428313;0.923200001072884;0.846399913100421;0.04;0.2689416;0.1192031;0.01798558;0.1192031;0.01798558;0.0003331304;0.04742622;0.002472997;3.087521e-05;0.0399999991059303;1;1;1;1
Erosion 0.05;61138976;73078752;61138976;0;6710886;66367866;4.0938519402049e+15;410296698092736;445387182789276;4.05766336654522e+15;1;0.908169121443125;0.901092120128409;1;0.950000002980232;0.950546060064205;0.904623700262347;0.901092120128409;0.904591549614631;0.904591549614631;0.947973126170809;0.919276865280386;0.900098134885445;0.0908169067312027;0.135871510052159;0.52608619353641;0.33011982663031;0.761182484880963;0.38556120706326;0.905000004656613;0.80999982600838;0.05;0.2689417;0.1192022;0.01798558;0.1192022;0.01798558;0.0003572702;0.04742479;0.002471864;2.980232e-07;0.0499999970197678;1;1;1;1
Erosion 0.06;59796798;74420930;59796798;0;8053064;66367866;4.02260119700856e+15;481547441289072;534464672441424;3.96858587689307e+15;1;0.891790333713916;0.881310532363352;1;0.939999997615814;0.940655266181676;0.886534947851411;0.881310532363352;0.886492575466785;0.886492575466785;0.936911283068433;0.902739670545662;0.880144192305307;0.107014844298058;0.159893478341067;0.503056134569611;0.374194212125364;0.728911656827936;0.426553507257231;0.887199994963408;0.774399663408411;0.06252353;0.2733999;0.1249764;0.02128464;0.1217383;0.01907146;0.0004016757;0.04855192;0.002627373;1.311302e-06;0.0600000023841858;2;1;1.04205822944641;1
Erosion 0.07;58454621;75763107;58454621;0;9395241;66367866;3.95495338643898e+15;549195251858661;623542095725706;3.87950845360879e+15;1;0.875991872930977;0.861528959336719;1;0.929999999701977;0.93076447966836;0.868730318725925;0.861528959336719;0.868680568335742;0.868680568335742;0.925614350521509;0.886067908411947;0.860199065098015;0.122638862732469;0.182945890142795;0.48152020323309;0.414875509412589;0.698923540646527;0.462826298207182;0.869799998517334;0.739599469090704;0.07888675;0.2823997;0.1366284;0.02794445;0.1268523;0.02126026;0.0005394816;0.05082273;0.002939463;3.278255e-06;0.0700000002980232;2;1;1.12695240974426;1
Erosion 0.08;57112444;77105284;57112444;0;10737418;66367866;3.89090845406804e+15;613240184229592;712619519009988;3.7904310303245e+15;1;0.860743421942392;0.841747386310086;1;0.920000001788139;0.920873693155043;0.851192414030816;0.841747386310086;0.851140529571877;0.851140529571877;0.914074745067525;0.869259917080871;0.840262732572661;0.137718944432524;0.20505873383217;0.461240578250597;0.452637400123523;0.670859383590725;0.495293037839483;0.852800001907349;0.705599207443019;0.09524288;0.2891383;0.1453524;0.03292602;0.1306839;0.02290022;0.0006405115;0.0525251;0.003171325;3.993511e-05;0.0799999982118607;2;1;1.19053423404694;1
Erosion 0.09;55770266;78447462;55770266;0;12079596;66367866;3.8304663562051e+15;673682282092536;801697008662136;3.70135354067236e+15;1;0.846016739203111;0.821965798545029;1;0.909999996423721;0.910982899272514;0.833904565655775;0.821965798545029;0.83385848686985;0.83385848686985;0.902284553531606;0.852314007280026;0.820335174069677;0.152283019107743;0.226259943916375;0.44204013511232;0.487831817518849;0.644449686063024;0.52462257425711;0.836199992914498;0.672398845705189;0.1116123;0.2943971;0.1521629;0.03682101;0.1336726;0.02418041;0.0007207394;0.05385226;0.003354311;9.477139e-06;0.0900000035762787;2;1;1.24013304710388;1
Erosion 0.1;54428089;79789639;54428089;0;13421773;66367866;3.77362718291584e+15;730521455381797;890774431946418;3.61227611738807e+15;1;0.83178551541009;0.802184225518395;1;0.899999998509884;0.901092112759198;0.816850793888738;0.802184225518395;0.816821445729418;0.816821445729418;0.890235542137928;0.835228500039271;0.800416413472886;0.166357105560932;0.246575529308119;0.423782014083726;0.520729807209473;0.619484430418652;0.551321640947283;0.81999999627471;0.639998425495676;0.1279701;0.2985899;0.1575907;0.03991985;0.1360549;0.02520007;0.0007839203;0.05491149;0.003498614;1.192093e-06;0.100000001490116;2;1;1.27969825267792;1
