Row;Volume Density;Surface Density;Mean Curvature Density;Mean Width;Mean Chord Length
Ground Truth;0.695498669953622;0.0693831831636719;-0.00318311102794744;-67863.4692694626;40.096094658152
Erosion 0.01;0.685495885992395;0.0781220764964625;-0.00574386397356643;-122458.353741262;35.0987027859371
Erosion 0.02;0.675492183823378;0.0836150358605786;-0.00527403269060164;-112441.618367167;32.3143882853657
Erosion 0.03;0.665489429722567;0.085851277257366;-0.00327106883589151;-69738.7170833194;31.0066175359304
Erosion 0.04;0.655486847319147;0.0848595997504213;-0.00118357310702347;-25233.6084011632;30.8974753238047
Erosion 0.05;0.645483339242834;0.0806259196965671;-0.000493156574557024;-10514.0272358218;32.0236143251246
Erosion 0.06;0.635480607537335;0.0740986931301455;-0.00275358311464499;-58705.9959394879;34.3045514403979
Erosion 0.07;0.625477666808924;0.0834316599379482;-0.00604448549618239;-128867.561363197;29.9875451249139
Erosion 0.08;0.615473486873253;0.0896389554999684;-0.00590026455721367;-125792.791688566;27.464554152395
Erosion 0.09;0.605470083308396;0.0927649245865275;-0.00375994922271857;-80161.5766118086;26.1077162950156
Erosion 0.1;0.595466328883651;0.0927836659470833;-0.00104859024360556;-22355.7931685062;25.671170579669
Erosion 0.11;0.58546338815524;0.0897005954412611;0.000797130104458411;16994.6991709427;26.1074471256379
Erosion 0.12;0.575459372451857;0.0835159796675009;0.000378863851155797;8077.32281233084;27.5616414843201
Erosion 0.13;0.56545589423596;0.0809054050912583;-0.00485277445643293;-103460.453406845;27.9563964161923
Erosion 0.14;0.555452602647662;0.092587609678018;-0.010628328416264;-226594.433097104;23.9968438359863
Erosion 0.15;0.545448489897926;0.101263253166582;-0.0113914032769446;-242863.079369078;21.5457620742499
Dilation 0.01;0.705500729799763;0.0760844617684726;-0.00219503105952202;-46797.7464642331;37.0903973505983
Dilation 0.02;0.715503849690669;0.0791616992910831;-0.00400903119091233;-85471.968346713;36.1540419722276
Dilation 0.03;0.725506223071177;0.0786049338063463;-0.00665102082001718;-141798.80722566;36.919118835902
Dilation 0.04;0.735509313101667;0.0744041461124999;-0.0081214891550725;-173148.980622563;39.5413079260163
Dilation 0.05;0.745512223969662;0.0665936826898397;-0.00649625455225053;-138499.212657856;44.7797565088501
Dilation 0.06;0.755514724256938;0.0634287737832545;-0.00204099072586936;-43513.6287073242;47.6449207004155
Dilation 0.07;0.765516507894232;0.0688760641650853;-0.00253387187768105;-54021.7839698311;44.4576220882428
Dilation 0.08;0.775520008505441;0.0700424332543616;-0.00554464404939043;-118211.013612853;44.288581790933
Dilation 0.09;0.785522344560429;0.0669693703967559;-0.00818729572089019;-174551.967140434;46.9183054824407
Dilation 0.1;0.795525382335192;0.0596138822807207;-0.00766782596013401;-163476.946559633;53.3785321069396
Dilation 0.11;0.80552783036674;0.052996551496372;-0.00154347497501194;-32906.6644597849;60.7985091574785
Dilation 0.12;0.815530278398288;0.0614986180635343;0.000212286288988369;4525.91314679343;53.043811654809
Dilation 0.13;0.825532674174108;0.0648142099875964;-0.0040182649602806;-85668.8309814947;50.9476347444236
Dilation 0.14;0.835535301368151;0.0629167566283146;-0.00956649532813437;-203956.304388144;53.1200491661792
Dilation 0.15;0.845538122654898;0.0557879037929543;-0.0117412115329249;-250320.941071512;60.6251940057074
Fuzzy Edge 0.01;0.695498236977591;0.0787018463249791;-0.00404072978220689;-86147.7777537101;35.3485093147985
Fuzzy Edge 0.02;0.695498468395814;0.087806702060639;-0.00505699770810337;-107814.463757776;31.6831609466669
Fuzzy Edge 0.03;0.695498431070294;0.0966389528774699;-0.00625823214791596;-133424.609233665;28.7874986374129
Fuzzy Edge 0.04;0.695497826396872;0.105258138531794;-0.00759496817547027;-161923.629070184;26.4301776982991
Fuzzy Edge 0.05;0.695497512862505;0.113631738244267;-0.00901421375039822;-192181.740588855;24.4825089753512
Fuzzy Edge 0.06;0.695497535257817;0.124476704598668;-0.00661929618249713;-141122.442516882;22.3494841866262
Fuzzy Edge 0.07;0.695496631980235;0.143118560534498;-0.0094126261675485;-200675.836016398;19.4383350246899
Fuzzy Edge 0.08;0.695497139607306;0.159912685463037;-0.0126680202045857;-270080.368642746;17.3969222665094
Fuzzy Edge 0.09;0.69549495233184;0.174873224106765;-0.0164056398082745;-349765.880988646;15.9085521727951
Fuzzy Edge 0.1;0.69549502698288;0.188024320644656;-0.020358511401861;-434040.534798151;14.7958524641562
Fuzzy Edge 0.11;0.695497132142202;0.20058878480306;-0.0214468431351475;-457243.610810394;13.8691130279302
Fuzzy Edge 0.12;0.695493981868322;0.216154040907155;-0.0124530349066813;-265496.913014078;12.8703396697924
Fuzzy Edge 0.13;0.695494063984466;0.231318207836385;-0.0100630634494058;-214543.065309214;12.0266203078384
Fuzzy Edge 0.14;0.695493392125108;0.248748263811005;-0.0195467635446764;-416734.187241648;11.1838914004004
Fuzzy Edge 0.15;0.695495288261519;0.264106707780365;-0.0292878718476286;-624413.215137252;10.5335497777649
FN Cluster 0.01;0.685576270232046;0.0750299433079881;-0.00417833502404503;-89081.5017170936;36.5494755829867
FN Cluster 0.02;0.675599673855579;0.0798250863970489;-0.00476989837148512;-101693.547196333;33.8540027627483
FN Cluster 0.03;0.665616157327723;0.0842111085148041;-0.00523648744477781;-111641.159126566;31.616548888474
FN Cluster 0.04;0.655625548951087;0.0884216787376431;-0.00566081943157213;-120687.856050749;29.659041009452
FN Cluster 0.05;0.64563644106035;0.092148557952028;-0.00589629941153298;-125708.255352985;28.0258945081469
FN Cluster 0.06;0.635640845994255;0.0961828265879206;-0.00623827453657216;-132999.115830441;26.434691869373
FN Cluster 0.07;0.625649797176484;0.0997926363946298;-0.00645158947966816;-137546.959734852;25.0779945206519
FN Cluster 0.08;0.615652679229178;0.103367887530614;-0.00664812714139084;-141737.114413562;23.8237500615205
FN Cluster 0.09;0.60566036134373;0.107243083613075;-0.00730125938172824;-155661.799833541;22.5901882317709
FN Cluster 0.1;0.595659742262657;0.111520667837222;-0.00786115998298046;-167598.800118302;21.3649991096572
FN Cluster 0.11;0.58566035492374;0.115780596951407;-0.00798332878842284;-170203.421478045;20.2334543211775
FN Cluster 0.12;0.575663901370688;0.11905107154368;-0.00750591163346474;-160024.956404175;19.3417461567148
FN Cluster 0.13;0.565662423802657;0.121941317911331;-0.0070773742901773;-150888.60188444;18.5552340582041
FN Cluster 0.14;0.555662409395007;0.124827732965495;-0.00675888925071255;-144098.546652708;17.8057358311106
FN Cluster 0.15;0.545656788694267;0.127581104108175;-0.00656831559061476;-140035.543630801;17.1077619215965
FP Cluster 0.01;0.705478237441472;0.0737939631134999;-0.00260404978145691;-55517.9667842143;38.2404309337012
FP Cluster 0.02;0.715468621864989;0.0773038065384698;-0.00226166751399347;-48218.4260888345;37.021132795521
FP Cluster 0.03;0.72545854345206;0.0805195534874259;-0.00199065104445899;-42440.3939403201;36.0388756286558
FP Cluster 0.04;0.735451637708321;0.0835454189319624;-0.00176821525462441;-37698.0948953504;35.2120629525963
FP Cluster 0.05;0.745449158771243;0.0865050905517141;-0.00152501007345913;-32512.9954145991;34.4696088526999
FP Cluster 0.06;0.755445515277944;0.0892686312315422;-0.00136276060008473;-29053.8599795935;33.8504356953113
FP Cluster 0.07;0.765446126893913;0.0921019992608279;-0.00115113157391208;-24541.9595814929;33.2434098298436
FP Cluster 0.08;0.775444021212033;0.0952197996129896;-0.000949829977588369;-20250.2385023144;32.574906662847
FP Cluster 0.09;0.785447521823242;0.0970813156356066;-0.000899818059038024;-19183.9915923419;32.3624589008006
FP Cluster 0.1;0.795448013997548;0.099738288580311;-0.000768423491168456;-16382.6783046491;31.9014101934199
FP Cluster 0.11;0.805449969332233;0.101981968867864;-0.000668555639097702;-14253.5100631061;31.5918579832808
FP Cluster 0.12;0.815451006459129;0.104205174596924;-0.000586074641051485;-12495.0270485085;31.3017471392711
FP Cluster 0.13;0.825449535311088;0.106448022451338;-0.000519539236038908;-11076.5017838356;31.017937817997
FP Cluster 0.14;0.835453916804566;0.108991391293534;-0.000321929061105397;-6863.48127773626;30.6612809283087
FP Cluster 0.15;0.845455028582502;0.11240264731503;-7.45828441022377e-05;-1590.09550855193;30.0866589454234
Uniform 0.01;0.691589762347444;0.0963013878869197;-0.0208178058588804;-443832.626558668;28.726055876143
Uniform 0.02;0.687669664550402;0.122692337472808;-0.0374717523754067;-798892.370851765;22.4193190451787
Uniform 0.03;0.683797544976636;0.148522314304098;-0.0528791961210358;-1127376.85536147;18.4160218127646
Uniform 0.04;0.679856410516579;0.173797484185493;-0.0674211390276783;-1437408.98647428;15.647094403069
Uniform 0.05;0.675942740174063;0.198560455098069;-0.080958275724924;-1726018.79373018;13.6168652482231
Uniform 0.06;0.672013549880373;0.222746594639627;-0.0935206467103775;-1993846.7362172;12.067767877082
Uniform 0.07;0.668115907116101;0.246414113814126;-0.104993082517419;-2238437.41747254;10.8454162267681
Uniform 0.08;0.664247131908917;0.269528861167878;-0.115493654180364;-2462308.09496491;9.85789987804217
Uniform 0.09;0.660269769299248;0.292086519325111;-0.125291824812342;-2671203.68350772;9.04211219093373
Uniform 0.1;0.65641503595265;0.314111035165844;-0.133913832721183;-2855023.65196795;8.35901910426134
Uniform 0.11;0.65244356331002;0.335581588665793;-0.141886368286457;-3024996.96348092;7.77686959411581
Uniform 0.12;0.648587822174385;0.356559137655782;-0.14896616077188;-3175937.12094018;7.2760757324977
Uniform 0.13;0.644671292697045;0.376918549991785;-0.155193443603765;-3308701.8952077;6.84149180464687
Uniform 0.14;0.640773127375494;0.396813215489259;-0.16062290209391;-3424457.16926527;6.45919140153071
Uniform 0.15;0.636831903334189;0.41611479475901;-0.165153819466351;-3521055.67593609;6.12169441082243
Inhomogen Random 0.01;0.691722499361304;0.0962410160291211;-0.0200363084876125;-427171.215010794;28.7495925501035
Inhomogen Random 0.02;0.687953681896407;0.122361802711758;-0.0354995744045942;-756845.820184493;22.4891646461596
Inhomogen Random 0.03;0.684162431794051;0.147723862904694;-0.0497669144808652;-1061023.45845158;18.5254411397419
