Row;Volume Density;Surface Density;Mean Curvature Density;Mean Width;Mean Chord Length
Ground Truth;0.29927401789148;0.0486917865698695;0.000603212351556396;12860.4005714512;24.5851745416687
Erosion 0.01;0.289274414064549;0.0555970934980119;-0.000644575210882211;-13742.2507828039;20.8121968875868
Erosion 0.02;0.279274063727219;0.0576507445958694;0.00123834602648838;26401.3591658301;19.3769614380473
Erosion 0.03;0.269274370319039;0.0548359077070605;0.00290693759158321;61975.491329896;19.6421929774579
Erosion 0.04;0.259274034911917;0.0471474001501478;0.000984560666836888;20990.6918015648;21.9968892525333
Erosion 0.05;0.249273468086572;0.0541482628461528;-0.00100289778079125;-21381.6364335324;18.4141433157192
Erosion 0.06;0.239272460820092;0.0568129136140163;0.00114231175777206;24353.922369996;16.8463432413057
Erosion 0.07;0.229272252319738;0.0543425819939731;0.00347527860771661;74092.4400458869;16.8760661644797
Erosion 0.08;0.219272230446983;0.0467622276877141;0.00207557589791394;44250.9796007173;18.756354544212
Erosion 0.09;0.209270932041448;0.0529880505089546;-0.00332045789718961;-70791.6847662635;15.7975943656265
Erosion 0.1;0.199269894914552;0.0590232536568756;-0.00154741764049408;-32990.7215207664;13.5045008581183
Erosion 0.11;0.189270231366789;0.0595692642098599;0.00351161911226163;74867.2143757091;12.7092542691142
Erosion 0.12;0.179268417869079;0.0546312433135225;0.00673555926525128;143601.154718368;13.125706610064
Erosion 0.13;0.169268104857269;0.0442262176801259;0.0030967665664656;66022.6177701232;15.3092996630669
Erosion 0.14;0.159269478958959;0.0467992443540423;-3.60663745497553e-05;-768.929917752986;13.6129957786553
Erosion 0.15;0.149271032223144;0.0484994780596219;0.00187947466729873;40070.1295704433;12.3111454551853
Dilation 0.01;0.309273099161134;0.0560802791733479;0.00206720062993953;44072.4200921689;22.0593123800365
Dilation 0.02;0.31927449461302;0.0587009264655216;0.000278819032261897;5944.38166357263;21.7560106006537
Dilation 0.03;0.329274120835264;0.056529053008973;-0.00151606387289736;-32322.2637054089;23.299461307657
Dilation 0.04;0.339273836638756;0.0496012188410867;-6.44473888294858e-05;-1374.00905998154;27.3601209458766
Dilation 0.05;0.349274321347957;0.0561467524954454;0.00251042277318309;53521.852434763;24.8829580215732
Dilation 0.06;0.359275149451942;0.0599664345425253;0.000782245367532006;16677.3587206347;23.9650832798579
Dilation 0.07;0.369275843184054;0.0589438382351061;-0.00187184082956524;-39907.3772479871;25.0595043852518
Dilation 0.08;0.379276103940136;0.0530984417394939;-0.00193390514122168;-41230.5794454119;28.5715430822548
Dilation 0.09;0.389277006695161;0.0540759796118674;0.0038600224751315;82295.1239591029;28.7948186599087
Dilation 0.1;0.399277304776763;0.0627399950215469;0.00502873890503009;107211.99014089;25.4559984991799
Dilation 0.11;0.409278946577081;0.0664805538297691;0.00103415231524678;22047.9786125929;24.6254835737431
Dilation 0.12;0.419280543586775;0.065266584478678;-0.00396926159705504;-84624.0863259799;25.6964905968842
Dilation 0.13;0.429281401551175;0.0591208743420985;-0.00589224849144064;-125621.890319285;29.0443202221382
Dilation 0.14;0.439282334166616;0.0480314942911279;-0.000560307458529673;-11945.6744233953;36.5828580309447
Dilation 0.15;0.449281288529501;0.0540633053286181;0.00134967239860974;28774.821406703;33.2411261796586
Fuzzy Edge 0.01;0.299274264239912;0.0580905356905129;0.000752375057534136;16040.52800791;20.6074370416789
Fuzzy Edge 0.02;0.29927420451908;0.0671756527827082;0.000948317508104177;20217.9928704591;17.8203972494104
Fuzzy Edge 0.03;0.299273734217529;0.0759230936979867;0.00121362698035941;25874.3526578525;15.7672043980718
Fuzzy Edge 0.04;0.299272957846715;0.0843850555726531;0.00152344590500483;32479.6475681372;14.1860643838315
Fuzzy Edge 0.05;0.299273637171177;0.10259021007217;0.00133173857569208;28392.4748816301;11.668701602644
Fuzzy Edge 0.06;0.299274353821159;0.119145901428924;0.00204780361936169;43658.8786166403;10.0473234994051
Fuzzy Edge 0.07;0.299273629706073;0.133227760911147;0.00287751134470818;61348.127979078;8.98532340885523
Fuzzy Edge 0.08;0.299274346356055;0.144853626919161;0.00374452665753225;79832.7697403584;8.26418648179444
Fuzzy Edge 0.09;0.29927489877375;0.16164402718368;0.000631361083209863;13460.5274814984;7.40577685394279
Fuzzy Edge 0.1;0.299274002961272;0.180312743015333;0.002577180582848;54945.1193346339;6.63899839704228
Fuzzy Edge 0.11;0.299275839376851;0.196389283356285;0.00457041321618482;97440.5523785036;6.09556355137589
Fuzzy Edge 0.12;0.299273241520666;0.209864853116589;0.00659156572727163;140531.233200116;5.70411361552583
Fuzzy Edge 0.13;0.299274361286263;0.220682539061792;0.00844676925114611;180083.905483821;5.42452271137708
Fuzzy Edge 0.14;0.299274921169062;0.233526616032265;0.000481659255171322;10268.9060402486;5.12618092539332
Fuzzy Edge 0.15;0.299276996467968;0.250494576658627;0.00353960508485772;75463.8712860637;4.77897766027601
FN Cluster 0.01;0.289329640903789;0.055269347393772;-0.00051795509835703;-11042.7281963142;20.9396097147615
FN Cluster 0.02;0.279346087050413;0.066576929927654;-0.00881165458698202;-187863.208360148;16.7833564782254
FN Cluster 0.03;0.269351492308252;0.0761994027393275;-0.0055716244409969;-118786.231681147;14.1392967726891
FN Cluster 0.04;0.259351336063625;0.0793309520770426;-0.000727860369491017;-15517.8783849286;13.0769304677829
FN Cluster 0.05;0.249355069138172;0.0804015974216906;-0.000618101284813672;-13177.8304869297;12.4054783553791
FN Cluster 0.06;0.239357600330979;0.0813186369272553;-0.000594445213478534;-12673.4864486624;11.7738127138112
FN Cluster 0.07;0.229357653109264;0.0823173732177325;-0.000574318760872305;-12244.3933740087;11.1450423716804
FN Cluster 0.08;0.219359467652088;0.0835148302767263;-0.00059261438364146;-12634.4534198755;10.5063719545494
FN Cluster 0.09;0.209357534712715;0.0842666348166355;-0.000549460696667223;-11714.4230206441;9.93786141659876
