Row;Number of Positives;Number of Negatives;Number of True Positives;Number of False Positives;Number of False Negatives;Number of True Negatives;Pair counting cardinality P_1,1;Pair counting cardinality P_1,0;Pair counting cardinality P_0,1;Pair counting cardinality P_0,0;Precision;Negative Predictive Value;Recall;Specificity;Accuracy;Balanced Accuracy;Matthews Correlation Coefficient;Intersection over Union;Balanced Intersection over Union*;Segmentation Covering;Dice coefficient;F2-score;Cohen kappa;Global Consistency Error;Bidirectional Consistency Error;Mutual Information;Variation of Information;Pearson Correlation Coefficient;Normalized Variation of Information;Rand Index;Adjusted Rand Index;Average Hausdorff Distance;Surface Consistency Measure (a=0.5,k=3);Surface Consistency Measure (a=1,k=3);Surface Consistency Measure (a=2,k=3);Surface Consistency Measure (a=0.5,k=5);Surface Consistency Measure (a=1,k=5);Surface Consistency Measure (a=2,k=5);Surface Consistency Measure (a=0.5,k=7);Surface Consistency Measure (a=1,k=7);Surface Consistency Measure (a=2,k=7);Error Rate;Maximum Error Distance;Minimum Error Distance;Average Error Distance;Median Error Distance
Fuzzy Edge 0.07;13380238;120837490;8682618;4697620;4697620;116139870;6.80399619603095e+15;586368616078560;586368616078560;1.03046575944406e+15;0.648913569399887;0.9611244821454;0.648913569399887;0.9611244821454;0.930000007152557;0.805019025772644;0.610038051545287;0.480290198097584;0.880809308878748;0.880809308878748;0.648913569399887;0.648913569399887;0.610038051545287;0.112702652092281;0.12363003292182;0.0892408326925255;0.447742094924629;0.28519808377125;0.833810670502079;0.869800011332333;0.557993075128532;0.1522943;0.4028999;0.3323872;0.2661363;0.2074307;0.08341885;0.02389908;0.09067595;0.01362556;0.0005842447;0.0699999928474426;5;1;2.1756284236908;2.2360680103302
Fuzzy Edge 0.08;13380238;120837490;8011529;5368709;5368709;115468781;6.72743496048972e+15;662929851619792;662929851619792;953904523902828;0.598758332998262;0.955570833190924;0.598758332998262;0.955570833190924;0.920000001788139;0.777164583094593;0.554329166189186;0.427305544146026;0.866310916119069;0.866310916119069;0.598758332998262;0.598758332998262;0.554329166189186;0.124346330515778;0.138618830204469;0.0710261844296077;0.484171391450465;0.226987255561592;0.872070434895144;0.852800001907348;0.500280920422411;0.1936006;0.4317097;0.3825336;0.3385901;0.2309654;0.1120373;0.0481934;0.1041478;0.02030873;0.001749337;0.0799999982118607;6;1;2.42000436782837;2.2360680103302
Fuzzy Edge 0.09;13380238;120837490;7340440;6039798;6039798;114797692;6.65267516673217e+15;737689645377336;737689645377336;879144730145284;0.548603096596638;0.950017184236448;0.548603096596638;0.950017184236448;0.909999996423721;0.749310140416543;0.498620280833086;0.37798282145306;0.852275078632495;0.852275078632495;0.548603096596638;0.548603096596638;0.498620280833086;0.134875830634462;0.152939465296037;0.0545131912150256;0.517197377879629;0.174214619089757;0.904648970717209;0.836199992914498;0.44392669948237;0.2423632;0.4624242;0.4319229;0.4027885;0.259241;0.1524346;0.09529507;0.1223611;0.03393286;0.007665873;0.0900000035762787;7;1;2.69292092323303;2.44948983192444
Fuzzy Edge 0.1;0;1;0;0;13380238;120837490;7.39036481210951e+15;0;1.61683437552262e+15;0;NaN;0.900309458374977;0;1;0.900309458374977;0.5;NaN;0;0.810557120839445;0.820495324928935;0;NaN;0;0;0.179504675071065;NaN;NaN;NaN;NaN;0.820495323591521;0;0.3360876;0.5314602;0.5302395;0.5169314;0.3333988;0.2668533;0.2368448;0.1785555;0.09518176;0.06243002;NaN;NaN;NaN;NaN;NaN
Fuzzy Edge 0.11;0;1;0;0;13380238;120837490;7.39036481210951e+15;0;1.61683437552262e+15;0;NaN;0.900309458374977;0;1;0.900309458374977;0.5;NaN;0;0.810557120839445;0.820495324928935;0;NaN;0;0;0.179504675071065;NaN;NaN;NaN;NaN;0.820495323591521;0;0.3360876;0.5314602;0.5302395;0.5169314;0.3333988;0.2668533;0.2368448;0.1785555;0.09518176;0.06243002;NaN;NaN;NaN;NaN;NaN
Fuzzy Edge 0.12;0;1;0;0;13380238;120837490;7.39036481210951e+15;0;1.61683437552262e+15;0;NaN;0.900309458374977;0;1;0.900309458374977;0.5;NaN;0;0.810557120839445;0.820495324928935;0;NaN;0;0;0.179504675071065;NaN;NaN;NaN;NaN;0.820495323591521;0;0.3360876;0.5314602;0.5302395;0.5169314;0.3333988;0.2668533;0.2368448;0.1785555;0.09518176;0.06243002;NaN;NaN;NaN;NaN;NaN
Fuzzy Edge 0.13;0;1;0;0;13380238;120837490;7.39036481210951e+15;0;1.61683437552262e+15;0;NaN;0.900309458374977;0;1;0.900309458374977;0.5;NaN;0;0.810557120839445;0.820495324928935;0;NaN;0;0;0.179504675071065;NaN;NaN;NaN;NaN;0.820495323591521;0;0.3360876;0.5314602;0.5302395;0.5169314;0.3333988;0.2668533;0.2368448;0.1785555;0.09518176;0.06243002;NaN;NaN;NaN;NaN;NaN
Fuzzy Edge 0.14;0;1;0;0;13380238;120837490;7.39036481210951e+15;0;1.61683437552262e+15;0;NaN;0.900309458374977;0;1;0.900309458374977;0.5;NaN;0;0.810557120839445;0.820495324928935;0;NaN;0;0;0.179504675071065;NaN;NaN;NaN;NaN;0.820495323591521;0;0.3360876;0.5314602;0.5302395;0.5169314;0.3333988;0.2668533;0.2368448;0.1785555;0.09518176;0.06243002;NaN;NaN;NaN;NaN;NaN
Fuzzy Edge 0.15;0;1;0;0;13380238;120837490;7.39036481210951e+15;0;1.61683437552262e+15;0;NaN;0.900309458374977;0;1;0.900309458374977;0.5;NaN;0;0.810557120839445;0.820495324928935;0;NaN;0;0;0.179504675071065;NaN;NaN;NaN;NaN;0.820495323591521;0;0.3360876;0.5314602;0.5302395;0.5169314;0.3333988;0.2668533;0.2368448;0.1785555;0.09518176;0.06243002;NaN;NaN;NaN;NaN;NaN
FN Cluster 0.01;12038061;122179667;12038061;0;1342177;120837490;7.37420760351071e+15;16157208598798;162185299815730;1.45464907570689e+15;1;0.989014726975807;0.899689601933837;1;0.990000002086163;0.949844800966918;0.943295428813034;0.899689601933837;0.98010985687965;0.98010985687965;0.947196427266829;0.918108773236107;0.941690460042483;0.0197802904130251;0.0287771845554647;0.246764411877063;0.11011371420368;0.817584568217794;0.308547109381444;0.980200003941357;0.930324273519715;0.07087838;0.8820696;0.980979;0.9995295;0.7356096;0.8774945;0.9753667;0.5103713;0.5178977;0.5228354;0.00999999791383743;12.2065553665161;6.32455539703369;7.08786630630493;7
