Row;Volume Density;Surface Density;Mean Curvature Density;Mean Width;Mean Chord Length
Ground Truth;0.300314817618514;0.0490848136122817;0.00195531446510443;41687.0231511577;24.47313501
Erosion 0.01;0.29031329525986;0.0554695063406809;0.000822747768234663;17540.8640779067;20.9349831582652
Erosion 0.02;0.280311093576743;0.0569886103503177;0.00263997597215303;56283.9080023712;19.6748853396233
Erosion 0.03;0.270311079169092;0.0536274254634731;0.0041205183133233;87848.8577606384;20.1621522445233
Erosion 0.04;0.260308138440682;0.0459023551371874;0.0019699224838619;41998.4640099061;22.6836411911942
Erosion 0.05;0.25030564561851;0.0526728419180091;0.000673108796610552;14350.5827263715;19.0083266065755
Erosion 0.06;0.240302727285411;0.0541395063072123;0.00296743460345027;63265.2789212456;17.7543345830916
Erosion 0.07;0.23030004783564;0.0502718719953234;0.00469971526070276;100197.25336932;18.3243661868859
Erosion 0.08;0.220297263874413;0.0424760206456108;0.00159124961112878;33925.212830077;20.7455651942929
Erosion 0.09;0.210293725937684;0.0515888942867598;-0.00139876120013986;-29821.3875945818;16.3053485712451
Erosion 0.1;0.200291009162392;0.0547333750838637;0.00232623625807518;49595.0224253384;14.6375778110158
Erosion 0.11;0.190287120365776;0.0518806798386049;0.00681064649129972;145202.003577465;14.6711354560302
Erosion 0.12;0.180284515567045;0.0430688490914952;0.00604618186283276;128903.727656184;16.7438433457137
Erosion 0.13;0.170282612488087;0.0402737732590731;0.00123360092649256;26300.1943164361;16.9125064485707
Erosion 0.14;0.160281732128375;0.0419941421147547;0.00278826053865586;59445.3136315332;15.2670562184967
Erosion 0.15;0.150281366860837;0.0371216526126309;0.00345914353709321;73748.4426610021;16.193391865286
Dilation 0.01;0.310316996906319;0.0569743881791288;0.00366254013424739;78084.8288565497;21.7864206583965
Dilation 0.02;0.32031924338006;0.0602315505763367;0.00201872377697681;43038.9005597267;21.2725218139016
Dilation 0.03;0.330321534644424;0.0588362831133586;8.29131621687889e-05;1767.69669153007;22.4569953889168
Dilation 0.04;0.340323855769204;0.0527952807854873;0.000960755616615211;20483.171554865;25.7844148723804
Dilation 0.05;0.350326960729903;0.0585825552338062;0.00415665369799137;88619.2589641876;23.9202239869346
Dilation 0.06;0.360329968644249;0.0636776331105776;0.00302616665818617;64517.4378804235;22.6346332954008
Dilation 0.07;0.370331961304454;0.064261860835318;0.000207806158752284;4430.3974145647;23.0514309103805
Dilation 0.08;0.380335812775551;0.0602933675520766;-0.00118940548881222;-25357.9539419921;25.2323483140693
Dilation 0.09;0.3903392014102;0.0540028117611711;0.00231932778607964;49447.7347960811;28.9125094549881
Dilation 0.1;0.40034244074277;0.0654682645611164;0.00764825277448161;163059.649056855;24.4602445735545
Dilation 0.11;0.410346105586266;0.0725148122458565;0.00620628939922241;132317.197302763;22.6351606176689
Dilation 0.12;0.420349471825604;0.0751348211296883;0.00129639018656047;27638.8523097198;22.3784107291638
Dilation 0.13;0.430353129203997;0.0733426970860625;-0.00370534159206066;-78997.3497807325;23.4708101175503
Dilation 0.14;0.440357286744356;0.0671468854414648;-0.00552240046084431;-117736.783504481;26.2324772831489
Dilation 0.15;0.450360227472767;0.0565005149060001;-0.000812350640316279;-17319.1988061695;31.8836193420206
Fuzzy Edge 0.01;0.30031488480445;0.058455615260939;0.00238895736563646;50932.2274169834;20.5499426163854
Fuzzy Edge 0.02;0.300315280454961;0.0675264093230301;0.00296913736261646;63301.5815017505;17.7895009354533
Fuzzy Edge 0.03;0.30031623598827;0.0763082131418807;0.00371092259846934;79116.336034615;15.7422758900088
Fuzzy Edge 0.04;0.300316131476815;0.0849128872651571;0.00435302648377134;92805.8985115147;14.1470224908979
Fuzzy Edge 0.05;0.300316370360142;0.102850644914074;0.00399050027699792;85076.8919274725;11.6797078175266
Fuzzy Edge 0.06;0.30031657191795;0.119436211287247;0.00623572397710482;132944.73826946;10.0578063781906
Fuzzy Edge 0.07;0.300316288243998;0.133598281165112;0.00880624905636378;187747.963224878;8.99162131802704
Fuzzy Edge 0.08;0.300317109405436;0.145621688803218;0.0105265815188418;224425.203878942;8.24924121876545
Fuzzy Edge 0.09;0.300316945173148;0.161296725718775;0.00136754471983926;29155.8567246308;7.44756457602885
Fuzzy Edge 0.1;0.300316556987742;0.179970184767636;0.00739823967630244;157729.405764592;6.67480688260641
Fuzzy Edge 0.11;0.300315810477344;0.196001634685053;0.0136496924219443;291009.479116896;6.12884297541516
Fuzzy Edge 0.12;0.300318139589785;0.209469309763566;0.0197492295957804;421050.734329252;5.73483800426445
Fuzzy Edge 0.13;0.300317169126268;0.223295719831371;0.0190804355769758;406792.14204508;5.37972101485979
Fuzzy Edge 0.14;0.300319453448086;0.237171210006319;0.014260294244692;304027.422151273;5.06502375967275
Fuzzy Edge 0.15;0.300321969188127;0.248258757912753;0.0114657329700033;244447.777733794;4.83885397176878
FN Cluster 0.01;0.290324440660101;0.0556745720603937;0.000612607088584329;13060.6950135841;20.8586742504401
FN Cluster 0.02;0.280330711870001;0.0593277373814734;0.000374262625904044;7979.22535178589;18.9004822528453
