Row;Volume Density;Surface Density;Mean Curvature Density;Mean Width;Mean Chord Length
Ground Truth;0.686975133671458;0.0688183873096345;-0.00188217634104969;-40127.7288662155;39.929743228684
Erosion 0.01;0.676973327638852;0.0770805189278745;-0.00397793824506123;-84809.0712134565;35.1307093960957
Erosion 0.02;0.6669697449115;0.0819639068293479;-0.00303361047911862;-64676.1390720128;32.5494364879486
Erosion 0.03;0.656968274808573;0.08347681767243;-0.000712908152418997;-15199.0992676222;31.4802740749687
Erosion 0.04;0.646965565498386;0.0816065199342279;0.00135720979310392;28935.5175731691;31.7114645261098
Erosion 0.05;0.636963445931413;0.0763560312092786;0.00152061994205586;32419.3984445409;33.3680750999541
Erosion 0.06;0.626961027760281;0.0713063925529409;-0.00179237713073955;-38213.2226187743;35.169975948218
Erosion 0.07;0.616958176613118;0.0796245451181409;-0.00395045327042245;-84223.0955074902;30.9933664649624
Erosion 0.08;0.606956295929472;0.0845467045197353;-0.00278252887614672;-59323.1154112585;28.7157872977908
Erosion 0.09;0.596953967339588;0.0860903300157484;-3.25026551240834e-05;-692.951932189278;27.736168149449
Erosion 0.1;0.586950966890345;0.0842210614359062;0.00255400401259009;54450.9981903635;27.8766834273171
Erosion 0.11;0.576948541254109;0.0789709603169144;0.00326159091149195;69536.6490983888;29.2233265969559
Erosion 0.12;0.566946376896513;0.0703142119682825;0.000285804908623588;6093.31954278245;32.2521641657451
Erosion 0.13;0.556943085308215;0.0796268752837861;-0.00656224852064183;-139906.194571642;27.9776436447266
Erosion 0.14;0.546939860905853;0.0884916346866375;-0.00780701315473032;-166444.397528279;24.7227825700204
Erosion 0.15;0.536936718619635;0.0939029196824643;-0.00486798827543398;-103784.80983965;22.8719924975838
Dilation 0.01;0.69697755184259;0.0758490813341996;-0.000783272029661674;-16699.2470095681;36.7560181129487
Dilation 0.02;0.706979574363211;0.079256250061305;-0.00255380747010084;-54446.8079327625;35.6806976770342
Dilation 0.03;0.716982029859863;0.079055055029442;-0.00523224560910896;-111550.723800235;36.2776057567903
Dilation 0.04;0.726983880683093;0.0752558223779038;-0.00689461358192946;-146992.16987219;38.6406716563393
Dilation 0.05;0.736986351109953;0.0678031438848866;-0.0055267177021167;-117828.826467433;43.4780046400903
Dilation 0.06;0.746989194792012;0.0647590072077143;-0.00120694237225115;-25731.8377744725;46.1396322766992
Dilation 0.07;0.756992635682389;0.0705830959542161;-0.00150641556369346;-32116.5631409572;42.8993727434917
Dilation 0.08;0.76699696492014;0.0722745790643029;-0.00442312919674034;-94300.4782687108;42.449058844756
Dilation 0.09;0.776999741416263;0.0698428251974825;-0.00732888335317797;-156250.738931524;44.4999032739168
Dilation 0.1;0.787003107655601;0.06326150989484;-0.00751185104777486;-160151.583862964;49.7618921182147
Dilation 0.11;0.797007056173049;0.0534901259658249;-0.00228750516663166;-48769.2811266929;59.600312527382
Dilation 0.12;0.807012243897757;0.0631776597888885;0.00121016139670899;25800.4669129017;51.0947855045237
Dilation 0.13;0.817016281996453;0.0679349567090208;-0.00200747845395617;-42799.1518904104;48.1057954004975
Dilation 0.14;0.827020827722219;0.0677359738196188;-0.00775529160571446;-165341.701542688;48.8379087853423
Dilation 0.15;0.837024813565187;0.0625908079373019;-0.0117981014841046;-251533.826647832;53.4918682886246
Fuzzy Edge 0.01;0.686975439740721;0.0780873337333606;-0.00242214977686691;-51639.8848501484;35.1901086589274
Fuzzy Edge 0.02;0.68697442448658;0.087119375374779;-0.00305540320331924;-65140.7568173889;31.5417516037636
Fuzzy Edge 0.03;0.686975096345938;0.0958981279203415;-0.00378757857709262;-80750.6304729639;28.654369433221
