Row;Number of Positives;Number of Negatives;Number of True Positives;Number of False Positives;Number of False Negatives;Number of True Negatives;Pair counting cardinality P_1,1;Pair counting cardinality P_1,0;Pair counting cardinality P_0,1;Pair counting cardinality P_0,0;Precision;Negative Predictive Value;Recall;Specificity;Accuracy;Balanced Accuracy;Matthews Correlation Coefficient;Intersection over Union;Balanced Intersection over Union*;Segmentation Covering;Dice coefficient;F2-score;Cohen kappa;Global Consistency Error;Bidirectional Consistency Error;Mutual Information;Variation of Information;Pearson Correlation Coefficient;Normalized Variation of Information;Rand Index;Adjusted Rand Index;Average Hausdorff Distance;Surface Consistency Measure (a=0.5,k=3);Surface Consistency Measure (a=1,k=3);Surface Consistency Measure (a=2,k=3);Surface Consistency Measure (a=0.5,k=5);Surface Consistency Measure (a=1,k=5);Surface Consistency Measure (a=2,k=5);Surface Consistency Measure (a=0.5,k=7);Surface Consistency Measure (a=1,k=7);Surface Consistency Measure (a=2,k=7);Error Rate;Maximum Error Distance;Minimum Error Distance;Average Error Distance;Median Error Distance
FN Cluster 0.09;1264871;132952857;1264871;0;12079596;120873261;7.37893081436312e+15;15279130672116;1.46010016008256e+15;152889082514332;1;0.909143765146769;0.0947861761732409;1;0.909999996423721;0.54739308808662;0.293554528307784;0.0947861761732409;0.828177054309161;0.828177054309161;0.173159249241821;0.115740080306004;0.158674835479028;0.163645884229121;0.172176640423695;-0.00044141704414713;0.355423810933781;-0.00348258621646764;1.00124348996386;0.836199992914498;0.142683433678902;0.3915941;0.6056385;0.6194934;0.6121408;0.4216748;0.3783082;0.3551634;0.2640243;0.2045887;0.1843103;0.0900000035762787;15;1;4.3510422706604;3.74165749549866
FN Cluster 0.1;0;1;0;0;13344467;120873261;7.39420994503524e+15;0;1.61298924259689e+15;0;NaN;0.90057597309351;0;1;0.90057597309351;0.5;NaN;0;0.811037083313322;0.820922220439624;0;NaN;0;0;0.179077779560376;NaN;NaN;NaN;NaN;0.820922219105391;0;0.4010181;0.5737243;0.5720729;0.5558233;0.3930041;0.3441547;0.3215304;0.2434933;0.1854311;0.1668413;NaN;NaN;NaN;NaN;NaN
FN Cluster 0.11;0;1;0;0;13344467;120873261;7.39420994503524e+15;0;1.61298924259689e+15;0;NaN;0.90057597309351;0;1;0.90057597309351;0.5;NaN;0;0.811037083313322;0.820922220439624;0;NaN;0;0;0.179077779560376;NaN;NaN;NaN;NaN;0.820922219105391;0;0.4010181;0.5737243;0.5720729;0.5558233;0.3930041;0.3441547;0.3215304;0.2434933;0.1854311;0.1668413;NaN;NaN;NaN;NaN;NaN
FN Cluster 0.12;0;1;0;0;13344467;120873261;7.39420994503524e+15;0;1.61298924259689e+15;0;NaN;0.90057597309351;0;1;0.90057597309351;0.5;NaN;0;0.811037083313322;0.820922220439624;0;NaN;0;0;0.179077779560376;NaN;NaN;NaN;NaN;0.820922219105391;0;0.4010181;0.5737243;0.5720729;0.5558233;0.3930041;0.3441547;0.3215304;0.2434933;0.1854311;0.1668413;NaN;NaN;NaN;NaN;NaN
FN Cluster 0.13;0;1;0;0;13344467;120873261;7.39420994503524e+15;0;1.61298924259689e+15;0;NaN;0.90057597309351;0;1;0.90057597309351;0.5;NaN;0;0.811037083313322;0.820922220439624;0;NaN;0;0;0.179077779560376;NaN;NaN;NaN;NaN;0.820922219105391;0;0.4010181;0.5737243;0.5720729;0.5558233;0.3930041;0.3441547;0.3215304;0.2434933;0.1854311;0.1668413;NaN;NaN;NaN;NaN;NaN
FN Cluster 0.14;0;1;0;0;13344467;120873261;7.39420994503524e+15;0;1.61298924259689e+15;0;NaN;0.90057597309351;0;1;0.90057597309351;0.5;NaN;0;0.811037083313322;0.820922220439624;0;NaN;0;0;0.179077779560376;NaN;NaN;NaN;NaN;0.820922219105391;0;0.4010181;0.5737243;0.5720729;0.5558233;0.3930041;0.3441547;0.3215304;0.2434933;0.1854311;0.1668413;NaN;NaN;NaN;NaN;NaN
FN Cluster 0.15;0;1;0;0;13344467;120873261;7.39420994503524e+15;0;1.61298924259689e+15;0;NaN;0.90057597309351;0;1;0.90057597309351;0.5;NaN;0;0.811037083313322;0.820922220439624;0;NaN;0;0;0.179077779560376;NaN;NaN;NaN;NaN;0.820922219105391;0;0.4010181;0.5737243;0.5720729;0.5558233;0.3930041;0.3441547;0.3215304;0.2434933;0.1854311;0.1668413;NaN;NaN;NaN;NaN;NaN
FP Cluster 0.01;14686644;119531084;13344467;1342177;0;119531084;7.23377807330537e+15;160431871729868;17910636684660;1.59507860591223e+15;0.908612410023692;1;1;0.988895997436522;0.990000002086163;0.994447998718261;0.947904623627072;0.908612410023692;0.980913879881439;0.980913879881439;0.952118308831926;0.980280810652106;0.946549599279958;0.0197779158227348;0.0288640380274585;0.267748288990658;0.111016054302381;0.830219045567698;0.293100594784581;0.980200003941357;0.934905646164597;0.3685884;0.9999999;1;1;0.9999998;1;1;0.9999995;1;1;0.00999999791383743;49.4974746704102;34.1467437744141;36.8588333129883;36.249137878418
FP Cluster 0.02;16028822;118188906;13344467;2684355;0;118188906;7.07694896426961e+15;317260980765630;35821286713786;1.5771679558831e+15;0.832529489690509;1;1;0.977791986599915;0.979999996721745;0.988895993299957;0.902242020539664;0.832529489690509;0.96334940419869;0.96334940419869;0.908612379090404;0.961324261393246;0.897488882084569;0.0391116858749004;0.055762278397955;0.247241146080522;0.172496753817992;0.744875079325656;0.41096301730127;0.960799993413687;0.875188224767244;0.6971294;0.9999998;1;1;0.9999994;1;1;0.9999985;1;1;0.0200000032782555;49.4974746704102;31.78049659729;34.8564643859863;34.1467437744141
FP Cluster 0.03;17370999;116846729;13344467;4026532;0;116846729;6.92372285162141e+15;470487093413828;53731923398444;1.55925731919844e+15;0.768203774578538;1;1;0.966687984036436;0.969999998807907;0.983343992018218;0.861750171555833;0.768203774578538;0.946953884654781;0.946953884654781;0.868908646868649;0.943086975512979;0.852298479972158;0.0580012813469499;0.0810473955000763;0.231128165852048;0.224237214571859;0.678467450509265;0.492433602139699;0.941799997325242;0.820212457149242;1.006385;0.9999996;1;1;0.9999988;1;1;0.9999968;1;1;0.0300000011920929;49.4974746704102;30.1662063598633;33.5461730957031;32.7871932983398
FP Cluster 0.04;18713176;115504552;13344467;5368709;0;115504552;6.77409961717187e+15;620110327863368;71642560083104;1.54134668251378e+15;0.713105407655013;1;1;0.955583981472958;0.96000000089407;0.977791990736479;0.825489009410103;0.713105407655013;0.931475785225435;0.931475785225435;0.832529515660275;0.925528766097492;0.810537758580424;0.0764467168091193;0.104970932477754;0.217639740416883;0.269840272421844;0.623968378844883;0.55354120233667;0.923200001072883;0.769439405888173;1.301878;0.9999992;1;1;0.9999979;1;1;0.9999944;1;1;0.0399999991059303;49.4974746704102;29;32.5469589233398;31.78049659729
FP Cluster 0.05;20055353;114162375;13344467;6710886;0;114162375;6.62807926092099e+15;766130684114250;89553196767762;1.52343604582913e+15;0.665381806044501;1;1;0.944479978909479;0.950000002980232;0.97223998945474;0.792741946751691;0.665381806044501;0.916730914661;0.916730914661;0.799074186627353;0.908612397650377;0.771830553885081;0.0944479922614086;0.127717080580641;0.205960176955451;0.310991550101719;0.577892664258336;0.601587215642141;0.905000004656613;0.722409022210435;1.586465;0.9999988;1;1;0.9999967;1;1;0.9999911;1;1;0.0499999970197678;49.4974746704102;27.964262008667;31.7293510437012;30.886890411377
FP Cluster 0.06;21397531;112820197;13344467;8053064;0;112820197;6.48566167810163e+15;908548266933608;107463846796888;1.5055253958e+15;0.623645176632762;1;1;0.933375968072873;0.939999997615814;0.966687984036436;0.762951781224464;0.623645176632762;0.902581285530962;0.902581285530963;0.768203774578538;0.892303296168303;0.735853745533678;0.112005120619428;0.14942383270428;0.195624420238947;0.348667920021012;0.538149258408964;0.640589430037698;0.887199994963408;0.678726166059953;1.861798;0.9999982;1;1;0.9999951;1;1;0.9999867;1;1;0.0600000023841858;49.4974746704102;27.0924339294434;31.0299701690674;30.1662063598633
FP Cluster 0.07;22739708;111478020;13344467;9395241;0;111478020;6.34684708093242e+15;1.04736286410282e+15;125374483481548;1.48761475911534e+15;0.586835459804497;1;1;0.922271965509394;0.929999999701977;0.961135982754697;0.735677845897579;0.586835459804497;0.888921517340771;0.888921517340771;0.739629879303046;0.876569361588708;0.702328321991973;0.129118075721032;0.170196558082237;0.186335470930327;0.383504023635986;0.503353994826404;0.673003586611452;0.869799998517334;0.638049673501557;2.129177;0.9999974;1;1;0.9999931;1;1;0.9999812;1;1;0.0700000002980232;49.4974746704102;26.343879699707;30.4168014526367;29.546573638916
FP Cluster 0.08;24081885;110135843;13344467;10737418;0;110135843;6.21163536196187e+15;1.18257458307337e+15;143285120166206;1.46970412243068e+15;0.554128839997367;1;1;0.911167962945916;0.920000001788139;0.955583981472958;0.710566285683457;0.554128839997367;0.87566969557921;0.875669695579209;0.713105407655013;0.861380683721003;0.671011967005063;0.145786870812756;0.190117177021686;0.177889413641311;0.415943363980532;0.472532552652679;0.700438540368695;0.852800001907349;0.600083288024566;2.389434;0.9999965;1;1;0.9999905;1;1;0.9999743;1;1;0.0799999982118607;49.4974746704102;25.690465927124;29.867956161499;29
FP Cluster 0.09;25424063;108793665;13344467;12079596;0;108793665;6.0800264244759e+15;1.31418352055934e+15;161195770195332;1.45179347240156e+15;0.524875469353581;1;1;0.900063952109309;0.909999996423721;0.950031976054655;0.687329243748302;0.524875469353581;0.862761202304798;0.862761202304798;0.688417487070054;0.846709390915814;0.641693282447921;0.162011517817435;0.209250311936358;0.170138998407556;0.446311934830644;0.444969382323393;0.72400236704352;0.836199992914498;0.564568591813264;2.643196;0.9999954;1;1;0.9999874;1;1;0.9999657;1;1;0.0900000035762787;49.4974746704102;25.0798721313477;29.3688621520996;28.4429244995117
