Row;Number of Positives;Number of Negatives;Number of True Positives;Number of False Positives;Number of False Negatives;Number of True Negatives;Pair counting cardinality P_1,1;Pair counting cardinality P_1,0;Pair counting cardinality P_0,1;Pair counting cardinality P_0,0;Precision;Negative Predictive Value;Recall;Specificity;Accuracy;Balanced Accuracy;Matthews Correlation Coefficient;Intersection over Union;Balanced Intersection over Union*;Segmentation Covering;Dice coefficient;F2-score;Cohen kappa;Global Consistency Error;Bidirectional Consistency Error;Mutual Information;Variation of Information;Pearson Correlation Coefficient;Normalized Variation of Information;Rand Index;Adjusted Rand Index;Average Hausdorff Distance;Surface Consistency Measure (a=0.5,k=3);Surface Consistency Measure (a=1,k=3);Surface Consistency Measure (a=2,k=3);Surface Consistency Measure (a=0.5,k=5);Surface Consistency Measure (a=1,k=5);Surface Consistency Measure (a=2,k=5);Surface Consistency Measure (a=0.5,k=7);Surface Consistency Measure (a=1,k=7);Surface Consistency Measure (a=2,k=7);Error Rate;Maximum Error Distance;Minimum Error Distance;Average Error Distance;Median Error Distance
FP Cluster 0.04;99040603;35177125;93671894;5368709;0;35177125;5.02033837546091e+15;188855747581626;502897140364846;3.29510792422475e+15;0.94579284821196;1;1;0.867589133818286;0.96000000089407;0.933794566909143;0.905847447394838;0.94579284821196;0.922168287811196;0.922168287811196;0.972141355212682;0.988667110723004;0.901436677903794;0.0756634261657474;0.110366990742794;0.465269305021471;0.26545577185933;0.778610393944093;0.363277216367698;0.923200001072883;0.840751191981236;0.341577;0.9246973;0.9906338;0.9998258;0.8246819;0.9377161;0.9907613;0.6522557;0.7221866;0.7746499;0.0399999991059303;21.7944946289062;6.40312433242798;8.53943634033203;8.06225776672363
FP Cluster 0.05;100382780;33834948;93671894;6710886;0;33834948;4.9821316441986e+15;227062478843928;628621402038084;3.16938366255151e+15;0.933147039761202;1;1;0.834486423438719;0.950000002980232;0.917243211719359;0.882438969987587;0.933147039761202;0.903342653773167;0.903342653773167;0.965417550313681;0.985873911273891;0.875582365533578;0.0933146984141304;0.135039017099103;0.437209609066885;0.310963124432129;0.738497281391598;0.415630121907589;0.905000004656613;0.802388775012368;0.4035483;0.9060555;0.9845529;0.9995077;0.788764;0.9035054;0.9751573;0.6020317;0.6398617;0.6541954;0.0499999970197678;21.7944946289062;5.91607999801636;8.07097816467285;7.54983425140381
FP Cluster 0.06;101724958;32492770;93671894;8053064;0;32492770;4.94752776669525e+15;261666356347280;754345757383216;3.04365930720638e+15;0.920834924306383;1;1;0.801383688395706;0.939999997615814;0.900691844197853;0.85903555691498;0.920834924306383;0.88474989996199;0.88474989996199;0.958786111866326;0.983096448087993;0.84921366841937;0.110500195307649;0.158583218522039;0.411029734990076;0.352180327241127;0.701230193740475;0.461446126917598;0.887199994963408;0.764586508102528;0.4605704;0.8873877;0.9765575;0.9988087;0.7550995;0.8642378;0.9457564;0.5589325;0.569149;0.5571204;0.0600000023841858;21.7944946289062;5.38516473770142;7.67618751525879;7.07106781005859
FP Cluster 0.07;103067135;31150593;93671894;9395241;0;31150593;4.91652679451462e+15;292667328527914;880070019056454;2.91793504553314e+15;0.908843483424663;1;1;0.768280978016138;0.929999999701977;0.884140489008069;0.835611847875013;0.908843483424663;0.866380955591394;0.866380955591394;0.952245159245957;0.980334592660877;0.822315121883681;0.127238088221166;0.181017756911261;0.386392404487129;0.389767318551757;0.666270388214528;0.502174110537078;0.869799998517334;0.72733514193815;0.5129582;0.8682858;0.9660601;0.9973208;0.7229114;0.8206555;0.8985426;0.5209764;0.5088996;0.4817598;0.0700000002980232;21.7944946289062;5.0990195274353;7.32799768447876;6.78233003616333
FP Cluster 0.08;104409312;29808416;93671894;10737418;0;29808416;4.88912870053264e+15;320065422509888;1.00579428072969e+15;2.7922107838599e+15;0.897160341407096;1;1;0.735178267636571;0.920000001788139;0.867589133818286;0.812140865606395;0.897160341407096;0.848227176079819;0.848227176079819;0.94579284821196;0.977588211760624;0.794870573096618;0.14354565141664;0.202359911512964;0.363058316777152;0.424186596492129;0.633233644274008;0.538824182084024;0.852800001907349;0.690625651408573;0.56229;0.8502905;0.95445;0.9950401;0.6940035;0.7784929;0.8446192;0.4886702;0.4593784;0.4235458;0.0799999982118607;21.7944946289062;4.69041585922241;7.02863645553589;6.40312433242798
FP Cluster 0.09;105751490;28466238;93671894;12079596;0;28466238;4.86533346836268e+15;343860654679848;1.13151863607482e+15;2.66648642851477e+15;0.885773751272913;1;1;0.702075532593558;0.909999996423721;0.851037766296779;0.788593734556853;0.885773751272913;0.830280355641385;0.830280355641385;0.939427384303137;0.974857173667055;0.76686320591505;0.159439281564672;0.22262608200891;0.340848935068645;0.455777479609011;0.601831048270789;0.572134530328668;0.836199992914498;0.65444931539185;0.6074548;0.8314665;0.9394598;0.9903927;0.6657695;0.7344071;0.7815861;0.4592911;0.4169288;0.3772689;0.0900000035762787;21.7944946289062;4.35889911651611;6.74950790405273;6.1644139289856
FP Cluster 0.1;107093667;27124061;93671894;13421773;0;27124061;4.84514113346238e+15;364052989580154;1.25724289774806e+15;2.54076216684153e+15;0.874672579845454;1;1;0.668972822213991;0.899999998509884;0.834486411106996;0.764939333707194;0.874672579845454;0.812532739221975;0.812532739221975;0.933147035113258;0.972141354203779;0.738275571041252;0.174934518575818;0.241831801794065;0.319626057106714;0.484796770563915;0.571836493197667;0.602664113806595;0.81999999627471;0.618797789734935;0.6493588;0.8127719;0.9221721;0.9828269;0.6392117;0.6917844;0.7200503;0.4330737;0.3809288;0.3399068;0.100000001490116;21.7944946289062;4.12310552597046;6.49359750747681;5.91607999801636
FP Cluster 0.11;108435844;25781884;93671894;14763950;0;25781884;4.82855167676073e+15;380642446281800;1.3829671594213e+15;2.4150379051683e+15;0.863846220443491;1;1;0.635870111834424;0.890000000596046;0.817935055917212;0.741143705904022;0.863846220443491;0.794976916862155;0.794976916862155;0.926950100248017;0.969440624509571;0.709089424413265;0.190046167467783;0.259991879390562;0.299279521433393;0.511443015336685;0.543067110653848;0.630848400211342;0.804199999471009;0.583662939936772;0.6893458;0.7954436;0.9046896;0.9732072;0.6154237;0.6534092;0.6656958;0.4103012;0.3506426;0.3092393;0.109999999403954;21.7944946289062;3.74165749549866;6.26678514480591;5.74456262588501
FP Cluster 0.12;109778021;24439707;93671894;16106127;0;24439707;4.81556509825774e+15;393629024784790;1.50869142109454e+15;2.28931364349506e+15;0.853284593279378;1;1;0.602767401454857;0.880000002682209;0.801383700727429;0.717169531556155;0.853284593279378;0.777605853777371;0.777605853777371;0.920834928832484;0.966754859169081;0.679285771500511;0.204788297809675;0.27712038436751;0.279719553370009;0.535871521140023;0.515371004155884;0.657034557988449;0.788800002503395;0.549036944200298;0.7260301;0.7777195;0.8843801;0.9580297;0.5924283;0.6163846;0.6156936;0.3893632;0.3243032;0.2835763;0.119999997317791;21.7944946289062;3.60555124282837;6.05025005340576;5.38516473770142
FP Cluster 0.13;111120199;23097529;93671894;17448305;0;23097529;4.80618139230419e+15;403012730738346;1.63441577643967e+15;2.16358928814993e+15;0.842978097978388;1;1;0.569664666411844;0.869999997317791;0.784832333205922;0.692975350916141;0.842978097978388;0.760412842319557;0.760412842319557;0.91479990880312;0.964083932168438;0.64884478250193;0.219174309996468;0.293230718157967;0.260871605874882;0.558204253153071;0.488618911480337;0.681504950976734;0.773799994345009;0.514912236341749;0.7603765;0.7605158;0.8630135;0.9383473;0.5710018;0.5823205;0.5716357;0.3704988;0.3014873;0.2618266;0.130000002682209;21.7944946289062;3.31662487983704;5.84904813766479;5.1961522102356
