Row;Volume Density;Surface Density;Mean Curvature Density;Mean Width;Mean Chord Length
FN Cluster 0.13;0.375591828777807;0.11281832685274;-0.00267643775528321;-57061.2679741848;13.3166955850377
FN Cluster 0.14;0.365590037675409;0.114163168057703;-0.00258519994703147;-55116.0910255511;12.8093865611936
FN Cluster 0.15;0.355589164780801;0.115404692207108;-0.0025081640688806;-53473.6971839173;12.3249465157847
FP Cluster 0.01;0.515531996118713;0.0708256480244838;0.000447108920104045;9532.29786620077;29.115554068238
FP Cluster 0.02;0.525524015400002;0.0737669109908297;0.000705825748469003;15048.1034341139;28.4964631616651
FP Cluster 0.03;0.5355184907005;0.0765097875105369;0.000907852550278662;19355.2857899422;27.9973848118059
FP Cluster 0.04;0.545513391511924;0.0790935596588097;0.00107467456975202;22911.9072500803;27.588258455689
FP Cluster 0.05;0.555509053763955;0.0815984760538124;0.00124172877758909;26473.4789327355;27.2313445362685
FP Cluster 0.06;0.5655068062451;0.0840132794441192;0.00137644553933888;29345.6209161032;26.924639056436
FP Cluster 0.07;0.575504170540838;0.0862539253302987;0.00147121473083004;31366.0864474608;26.6888338513067
FP Cluster 0.08;0.585501661743344;0.0884532940642071;0.00157921184549903;33668.5693983164;26.4773253698539
FP Cluster 0.09;0.595500571315605;0.090431916105367;0.00161083726984776;34342.8188965526;26.340283252287
FP Cluster 0.1;0.605498353657166;0.0924434069155836;0.00167836136471052;35782.4228866221;26.199742041532
FP Cluster 0.11;0.61549285881808;0.0944846538646016;0.0017542570376319;37400.507716766;26.056839228097
FP Cluster 0.12;0.625492059529397;0.096153254314728;0.00174237407451482;37147.1646523092;26.0206298366997
FP Cluster 0.13;0.635492372541207;0.098062119855613;0.00179215860136807;38208.5636040069;25.9220328288602
FP Cluster 0.14;0.645485310030285;0.0996441359446499;0.00178094960657486;37969.5894472741;25.9116225520321
FP Cluster 0.15;0.655487041411851;0.101419854329408;0.00180930317034144;38574.0833485106;25.8524150225203
Uniform 0.01;0.50544758124547;0.0944072990635906;-0.00041760515269631;-8903.28178877563;21.4156145238309
Uniform 0.02;0.505351878612452;0.120842203975781;-0.000838386506964805;-17874.2797382177;16.7276617600829
Uniform 0.03;0.505205659620805;0.146757621545363;-0.0013764478806416;-29345.6708323405;13.7697968746283
Uniform 0.04;0.505103701230653;0.17212962816737;-0.00178358448252104;-38025.7646234561;11.7377515215339
Uniform 0.05;0.504998555241101;0.196926603760805;-0.0021385114890298;-45592.7573508953;10.2575994425719
Uniform 0.06;0.504920156719108;0.22122327801084;-0.00245688842015674;-52380.5077284155;9.12960265771611
Uniform 0.07;0.504808740042214;0.244951934713601;-0.0027616438105031;-58877.8488157634;8.24339257630177
Uniform 0.08;0.504690171795707;0.268118467587067;-0.00319242320832889;-68062.0036157671;7.52936082825877
Uniform 0.09;0.5045468417993;0.290766532596301;-0.00348605713387789;-74322.236673304;6.94092043254249
Uniform 0.1;0.504418665963971;0.312877350601965;-0.00374471047350464;-79836.6886704505;6.44877189088296
Uniform 0.11;0.504300956204422;0.33440296842452;-0.00398206167210474;-84896.9820849263;6.03225454104485
Uniform 0.12;0.504250857891616;0.35539252660746;-0.00415022511194119;-88482.2024342607;5.67542444074604
Uniform 0.13;0.504103869994259;0.375862895282205;-0.00431770867091922;-92052.9278214852;5.36476333601132
Uniform 0.14;0.504006629549821;0.395756757375889;-0.00449155822653807;-95759.3753414315;5.09410510528432
Uniform 0.15;0.503915495560439;0.415143973115867;-0.0046134220184423;-98357.4938564133;4.85533239736852
Inhomogen Random 0.01;0.505361224922635;0.0943324658985857;-0.000780606472267576;-16642.4177093294;21.4289415678346
Inhomogen Random 0.02;0.505161249717231;0.120529219771944;-0.00156618657846782;-33390.8725787152;16.7647729130931
Inhomogen Random 0.03;0.505006065135705;0.145940885759214;-0.00208006687905371;-44346.7266726518;13.8413868741049
Inhomogen Random 0.04;0.504853067829644;0.170720040926886;-0.00257154595249758;-54824.9898260264;11.8287944423785
Inhomogen Random 0.05;0.504620880700569;0.194757096523218;-0.00316176539524316;-67408.3834504806;10.3641076953601
Inhomogen Random 0.06;0.504435850633332;0.218075453348825;-0.0036486464511525;-77788.6175313802;9.25250124004476
Inhomogen Random 0.07;0.504262481058512;0.240608190960654;-0.00392283745155245;-83634.3302213342;8.38313074954249
Inhomogen Random 0.08;0.504083281237483;0.262318044290072;-0.00424001950596757;-90396.605999225;7.68659712452058
Inhomogen Random 0.09;0.50388974095171;0.283506422190612;-0.00449797312066614;-95896.1399615484;7.10939437714643
Inhomogen Random 0.1;0.50375681731025;0.30378532141902;-0.00451660564094301;-96293.3826138216;6.63306330874893
Inhomogen Random 0.11;0.503529840823753;0.323505160157276;-0.00465633300224203;-99272.3498588736;6.22592654261162
Inhomogen Random 0.12;0.503331679638616;0.342420056939512;-0.00464752177350567;-99084.4957295873;5.87969856832923
Inhomogen Random 0.13;0.503170179579123;0.360631680872938;-0.00472466716009805;-100729.224275443;5.58098698773396
Inhomogen Random 0.14;0.502982312772374;0.378094687391218;-0.0047157325513781;-100538.739702653;5.32123121055053
Inhomogen Random 0.15;0.502824627381015;0.394830960109909;-0.00455754126353722;-97166.1241995085;5.09407496556038
