Row;Number of Positives;Number of Negatives;Number of True Positives;Number of False Positives;Number of False Negatives;Number of True Negatives;Pair counting cardinality P_1,1;Pair counting cardinality P_1,0;Pair counting cardinality P_0,1;Pair counting cardinality P_0,0;Precision;Negative Predictive Value;Recall;Specificity;Accuracy;Balanced Accuracy;Matthews Correlation Coefficient;Intersection over Union;Balanced Intersection over Union*;Segmentation Covering;Dice coefficient;F2-score;Cohen kappa;Global Consistency Error;Bidirectional Consistency Error;Mutual Information;Variation of Information;Pearson Correlation Coefficient;Normalized Variation of Information;Rand Index;Adjusted Rand Index;Average Hausdorff Distance;Surface Consistency Measure (a=0.5,k=3);Surface Consistency Measure (a=1,k=3);Surface Consistency Measure (a=2,k=3);Surface Consistency Measure (a=0.5,k=5);Surface Consistency Measure (a=1,k=5);Surface Consistency Measure (a=2,k=5);Surface Consistency Measure (a=0.5,k=7);Surface Consistency Measure (a=1,k=7);Surface Consistency Measure (a=2,k=7);Error Rate;Maximum Error Distance;Minimum Error Distance;Average Error Distance;Median Error Distance
Erosion 0.01;91845626;42372102;91845626;0;1342177;41029925;5.06043753285955e+15;123273086767803;55069421646726;3.76841914635805e+15;1;0.968324040190406;0.985597074329566;1;0.990000002086163;0.992798537164783;0.976922382287687;0.985597074329566;0.98031676370434;0.98031676370434;0.99274629991319;0.988444372494847;0.976656166632763;0.0197119373743599;0.0293951757561826;0.579221260991736;0.0887237683670568;0.928859712571192;0.132830943367045;0.980200003941357;0.959570453581655;0.009999998;0.2689418;0.1192021;0.01798832;0.1192021;0.01798832;0.0003550649;0.04742527;0.002471566;4.768372e-07;0.00999999791383743;1;1;1;1
Erosion 0.02;90503448;43714280;90503448;0;2684355;41029925;4.94076723647131e+15;242943383156041;110138884323376;3.7133496836814e+15;1;0.938593178247474;0.971194137928115;1;0.979999996721745;0.985597068964057;0.954754519556344;0.971194137928115;0.961228130079847;0.961228130079847;0.985386593071871;0.976821776601233;0.953732038990795;0.0388477718847696;0.0576196385266673;0.548405484214238;0.157861356868306;0.874196851417135;0.223515175406425;0.960799993413686;0.920134265557458;0.02;0.2689413;0.1192024;0.01798677;0.1192024;0.01798677;0.000356257;0.0474261;0.002475381;1.192093e-07;0.0200000032782555;1;1;1;1
Erosion 0.03;89161271;45056457;89161271;0;4026532;41029925;4.82469990878518e+15;359010710842172;165208305970100;3.65828026203468e+15;1;0.910633630158714;0.956791212257681;1;0.969999998807907;0.978395606128841;0.933427155659277;0.956791212257681;0.942680988817586;0.942680988817586;0.977918549781064;0.965131645944282;0.931216432152341;0.0574074750166289;0.0847264850069502;0.522515129171664;0.216692707340967;0.828311636871757;0.293141788597995;0.941799997325242;0.881670402025729;0.03;0.268943;0.1192009;0.01798594;0.1192009;0.01798594;0.0003359914;0.04742289;0.002470136;5.364418e-07;0.0300000011920929;1;1;1;1
Erosion 0.04;87819094;46398634;87819094;0;5368709;41029925;4.71223545929771e+15;471475160329647;220277727616826;3.60321084038795e+15;1;0.88429165824149;0.942388286587248;1;0.96000000089407;0.971194143293624;0.912877922097799;0.942388286587248;0.924628335355028;0.924628335355028;0.970339754512227;0.953373381392069;0.909098506121134;0.0753910612418583;0.1107627267809;0.499724821443394;0.268875492063006;0.788117116688926;0.349824853487738;0.923200001072883;0.844158635916931;0.04;0.2689412;0.1192026;0.01798606;0.1192026;0.01798606;0.0003331304;0.047427;0.002473533;3.111362e-05;0.0399999991059303;1;1;1;1
Erosion 0.05;86476917;47740811;86476917;0;6710886;41029925;4.60337388800889e+15;580336731618462;275347149263550;3.54814141874123e+15;1;0.859430833715833;0.927985360916814;1;0.950000002980232;0.963992680458407;0.893050520636333;0.927985360916814;0.907028463855744;0.907028463855744;0.962647725162736;0.941546385543818;0.887367817101904;0.0927985305604577;0.135770069684946;0.479171917003173;0.316141318891455;0.752118666967168;0.397505416260092;0.905000004656613;0.807579631259193;0.05;0.2689417;0.1192029;0.01798683;0.1192029;0.01798683;0.0003576279;0.04742545;0.002471924;2.384186e-07;0.0499999970197678;1;1;1;1
Erosion 0.06;85134739;49082989;85134739;0;8053064;41029925;4.49811511783706e+15;685595501790296;330416611940200;3.49307195606458e+15;1;0.835929633380722;0.913582424515363;1;0.939999997615814;0.956791212257681;0.873893941613167;0.913582424515363;0.889844217619959;0.889844217619959;0.954839899040919;0.929650045104791;0.866014268050822;0.109629895298144;0.159785675293999;0.460351374448763;0.35950603818478;0.719421381175737;0.438498246945132;0.887199994963408;0.771914855195068;0.06115996;0.2709901;0.1218534;0.01949579;0.1203675;0.01848382;0.000367105;0.04794431;0.002543926;-3.576279e-07;0.0600000023841858;2;1;1.01933181285858;1
Erosion 0.07;83792562;50425166;83792562;0;9395241;41029925;4.39645930562991e+15;787251313997442;385486033586925;3.43800253441785e+15;1;0.813679522641532;0.899179498844929;1;0.929999999701977;0.949589749422465;0.855361879784921;0.899179498844929;0.873042432874574;0.873042432874574;0.946913653387482;0.91768376628875;0.845028156437499;0.125885130374243;0.182842697201645;0.442931830916787;0.399637610663287;0.689425860915208;0.474308218339659;0.869799998517334;0.737146653468736;0.07749901;0.280295;0.1338907;0.02635717;0.1256535;0.02074492;0.0005065799;0.05029052;0.002864957;3.635883e-06;0.0700000002980232;2;1;1.10712897777557;1
Erosion 0.08;82450385;51767343;82450385;0;10737418;41029925;4.29840637162142e+15;885304248005930;440555455233650;3.38293311277113e+15;1;0.792583173526986;0.884776573174496;1;0.920000001788139;0.942388286587248;0.837412099404453;0.884776573174496;0.85659334932323;0.85659334932323;0.938866267511254;0.905646921533098;0.824400064001765;0.141564248543712;0.204970901008621;0.426679553962213;0.437008261196444;0.661701303848854;0.505979421645733;0.852800001907349;0.703258062670238;0.09383451;0.2872667;0.1429103;0.03149688;0.1296165;0.02243882;0.0006120205;0.05205095;0.003106177;3.85046e-05;0.0799999982118607;2;1;1.17292940616608;1
Erosion 0.09;81108207;53109521;81108207;0;12079596;41029925;4.20395624678298e+15;979754372844372;495624917910300;3.32786365009448e+15;1;0.772553098341821;0.870373636773044;1;0.909999996423721;0.935186818386522;0.820006005956087;0.870373636773044;0.840470214810092;0.840470214810092;0.930694936734352;0.893538875746016;0.8041208916377;0.156667260844545;0.226197042458174;0.411421241217634;0.471968893302199;0.635922833550179;0.534270052221874;0.836199992914498;0.670232866244526;0.1101687;0.292689;0.1499259;0.03549421;0.1326973;0.02375633;0.000693202;0.05341834;0.003293574;8.702278e-06;0.0900000035762787;2;1;1.22409284114838;1
Erosion 0.1;79766030;54451698;79766030;0;13421773;41029925;4.11310907185616e+15;1.07060154777119e+15;550694339557025;3.27279422844775e+15;1;0.753510478222369;0.855970711102611;1;0.899999998509884;0.927985355551305;0.803108274062264;0.855970711102611;0.824648949564829;0.824648949564829;0.922396787817938;0.881359013498098;0.78418189018173;0.171194144771514;0.246545193716569;0.397023602824792;0.504789940344909;0.611836749523195;0.559749788820724;0.81999999627471;0.638055640298428;0.1265009;0.2970243;0.1555316;0.03868783;0.1351595;0.02480787;0.000756681;0.05451131;0.003442764;1.132488e-06;0.100000001490116;2;1;1.2650054693222;1
