Row;Number of Positives;Number of Negatives;Number of True Positives;Number of False Positives;Number of False Negatives;Number of True Negatives;Pair counting cardinality P_1,1;Pair counting cardinality P_1,0;Pair counting cardinality P_0,1;Pair counting cardinality P_0,0;Precision;Negative Predictive Value;Recall;Specificity;Accuracy;Balanced Accuracy;Matthews Correlation Coefficient;Intersection over Union;Balanced Intersection over Union*;Segmentation Covering;Dice coefficient;F2-score;Cohen kappa;Global Consistency Error;Bidirectional Consistency Error;Mutual Information;Variation of Information;Pearson Correlation Coefficient;Normalized Variation of Information;Rand Index;Adjusted Rand Index;Average Hausdorff Distance;Surface Consistency Measure (a=0.5,k=3);Surface Consistency Measure (a=1,k=3);Surface Consistency Measure (a=2,k=3);Surface Consistency Measure (a=0.5,k=5);Surface Consistency Measure (a=1,k=5);Surface Consistency Measure (a=2,k=5);Surface Consistency Measure (a=0.5,k=7);Surface Consistency Measure (a=1,k=7);Surface Consistency Measure (a=2,k=7);Error Rate;Maximum Error Distance;Minimum Error Distance;Average Error Distance;Median Error Distance
FP Cluster 0.15;33437742;100779986;13305083;20132659;0;100779986;5.36947731799482e+15;2.02896909216277e+15;267866699005698;1.34088607846884e+15;0.397906144499829;1;1;0.833494180860902;0.850000001490116;0.916747090430451;0.575892746932452;0.397906144499829;0.790314080408068;0.790314080408068;0.569288783893571;0.767677054535045;0.498106626068543;0.250048251774264;0.309734172856312;0.13306770027388;0.595764294332468;0.323971671785375;0.817423355096051;0.745000000186264;0.3915417827789;5.179815;0.9999992;1;1;0.9999979;1;1;0.9999942;1;1;0.149999998509884;67.0745849609375;27.9284801483154;34.5321273803711;33.1360816955566
Uniform 0.01;14381300;119836428;13172103;1209197;132980;119703448;7.2519497336894e+15;146496676468196;31845831946332;1.5769069455282e+15;0.915918797327084;0.99889032072952;0.990005323529361;0.989999416520911;0.990000002086163;0.990002370025136;0.946845959983291;0.907527138790212;0.980844098433739;0.980844098433739;0.951522125515637;0.974244453151664;0.945956512710532;0.0197999959048893;0.0270796369443819;0.261864580497476;0.117305425472428;0.818600611736785;0.309374221656495;0.980200003941357;0.934349172029999;0.1597025;0.8792139;0.8926643;0.894241;0.814414;0.8163967;0.8153346;0.746651;0.7433521;0.740507;0.00999999791383743;66.9103851318359;1;15.9702453613281;14.6287384033203
Uniform 0.02;15456986;118760742;13038857;2418129;266226;118494516;7.10844010193335e+15;290006308224246;63075959255170;1.54567681821937e+15;0.843557534437826;0.997758299623962;0.979990654699411;0.980001024706721;0.979999996721745;0.979995839703066;0.898696945834327;0.829274387447043;0.963119804818453;0.963119804818453;0.906670309427323;0.949284085322027;0.895540425272124;0.0392000062750436;0.0524893249125359;0.236490677939384;0.184716929212401;0.721829482201052;0.438541294307245;0.960799993413687;0.873388338388345;0.3190503;0.8789006;0.892257;0.8937637;0.8140534;0.8159882;0.8148953;0.746274;0.7430084;0.7402355;0.0200000032782555;66.528190612793;1;15.95250415802;14.5945196151733
Uniform 0.03;16532245;117685483;12905398;3626847;399685;117285798;6.96791067153906e+15;430535738618536;93683278193736;1.5150694992808e+15;0.780619812977608;0.996603786721936;0.969959976950163;0.970004402765319;0.969999998807907;0.969982189857741;0.854729488663996;0.762192969141734;0.94652488709013;0.94652488709013;0.865050516587812;0.925083957829974;0.848396506895504;0.0582000018886255;0.0764849135849382;0.215814299150291;0.242096351504666;0.644420856701935;0.52869779542885;0.941799997325242;0.816665539696222;0.478744;0.8791486;0.8925366;0.8940526;0.8143744;0.8164132;0.8153864;0.7466052;0.7434157;0.7406698;0.0300000011920929;66.5357055664062;1;15.9581317901611;14.6287384033203
Uniform 0.04;17608404;116609324;12772389;4836015;532694;116076630;6.83029431134218e+15;568152098815416;123600789131056;1.48515198834348e+15;0.725357562218586;0.995431806122124;0.959963120861403;0.960004059128803;0.96000000089407;0.959983589995103;0.814311096915255;0.704058210809511;0.930838567206331;0.930838567206332;0.826331173833609;0.901638919548134;0.804221938457298;0.0767999980555761;0.0992662359908111;0.198057044797429;0.293055579505679;0.57952766564268;0.596717667198083;0.923200001072883;0.763792879860559;0.6384166;0.8789669;0.8923212;0.8938376;0.8141456;0.8160769;0.8149549;0.7463883;0.7431538;0.7404276;0.0399999991059303;66.8730163574219;1;15.9604148864746;14.6287384033203
Uniform 0.05;18682237;115535491;12638217;6044020;666866;114868625;6.69575014606717e+15;702696264090422;152987616791590;1.45576516068295e+15;0.676483067846747;0.994228042013514;0.949878854570092;0.950013334006547;0.950000002980232;0.949946094288319;0.776896189046398;0.653168108102996;0.915892602745167;0.915892602745167;0.790201679915667;0.87884321629732;0.76272668498544;0.0949999914055167;0.120963850998856;0.182334782076158;0.339348916864445;0.523614379710514;0.650487867559539;0.905000004656613;0.714408354804102;0.7975034;0.8788408;0.8921477;0.8936172;0.8140092;0.8159204;0.8148072;0.7462577;0.7430288;0.7403001;0.0499999970197678;66.8730163574219;1;15.950065612793;14.5945196151733
Uniform 0.06;19760321;114457407;12506170;7254151;798913;113658494;6.56395919045579e+15;834487219701804;181524894028692;1.42722788344584e+15;0.632893058771667;0.993019997386451;0.939954301675533;0.940005025942489;0.939999997615814;0.939979663809011;0.742144212430602;0.608299414268061;0.901564325373662;0.901564325373662;0.756450458007409;0.856814065503086;0.723715278058865;0.112800003736619;0.141727292524614;0.168252436228829;0.381883572153998;0.474793249889276;0.694162109614636;0.887199994963408;0.668246315183859;0.9573745;0.8789726;0.8923571;0.8938846;0.8141268;0.8160834;0.8149948;0.7463326;0.7430782;0.7403133;0.0600000023841858;66.6783294677734;1;15.9562320709229;14.6287384033203
Uniform 0.07;20836916;113380812;12373379;8463537;931704;112449108;6.43520089727478e+15;963245512882812;209491834701556;1.39926094277298e+15;0.593820073949523;0.991782524894953;0.929973830302299;0.930002879351452;0.929999999701977;0.929988354826876;0.709651038270894;0.56840438208761;0.887750937231773;0.887750937231773;0.72481866102802;0.835392843655222;0.686938495852477;0.130200000361883;0.161618690727535;0.155418081430619;0.421389347041858;0.431489947266862;0.730554646561673;0.869799998517334;0.625004458900011;1.117234;0.8789616;0.8923035;0.8938149;0.8141558;0.8160728;0.8149689;0.7464297;0.743156;0.7403919;0.0700000002980232;66.5507354736328;1;15.9604721069336;14.6287384033203
Uniform 0.08;21914127;112303601;12240896;9673231;1064187;111239414;6.30937525983941e+15;1.08907115031819e+15;236788552921394;1.37196422455314e+15;0.558584697441974;0.990524017123903;0.920016507976688;0.919998185466872;0.920000001788139;0.92000734672178;0.679160797258825;0.532715150467523;0.874375737510946;0.874375737510946;0.695126097376971;0.814599330514911;0.65222362263882;0.147199996935965;0.180722262925179;0.143641435948111;0.458296412608161;0.392765844565266;0.761368326825386;0.852800001907349;0.584457237204341;1.276831;0.8789656;0.8923314;0.8938426;0.814132;0.8160909;0.8150066;0.7463511;0.7431065;0.740357;0.0799999982118607;66.5357055664062;1;15.9603824615479;14.6287384033203
Uniform 0.09;22990245;111227483;12107866;10882379;1197217;110030266;6.18655961106586e+15;1.21188679909174e+15;263492491662936;1.3452602858116e+15;0.526652325801661;0.989236320307635;0.910018073543773;0.909998007239028;0.909999996423721;0.9100080403914;0.650412934759826;0.500584393682975;0.861375029393118;0.861375029393118;0.667185925417178;0.794369133302849;0.619387496001105;0.16380000579318;0.199090295719613;0.13274224617187;0.492964066338916;0.357827062175223;0.787852154408972;0.836199992914498;0.546378945405507;1.4361;0.879;0.8924071;0.893957;0.8141506;0.8161229;0.81503;0.7463405;0.7430929;0.740335;0.0900000035762787;66.6783294677734;1;15.9566631317139;14.5945196151733
