Row;Volume Density;Surface Density;Mean Curvature Density;Mean Width;Mean Chord Length
Ground Truth;0.491450324656252;0.066385681657889;-0.000727040746849017;-15500.4041480925;29.6118266700271
Erosion 0.01;0.481449190483005;0.0743744486754336;-0.00277702432444558;-59205.7591607435;25.893257647342
Erosion 0.02;0.471448198146733;0.0788470196516594;-0.00178968500008148;-38155.8267803699;23.9171093710102
Erosion 0.03;0.461447026647965;0.0798077171332248;0.000460908952842963;9826.51257925117;23.1279401653683
Erosion 0.04;0.451446340380956;0.0772595089260169;0.00222915365637735;47525.2353211264;23.3729852367174
Erosion 0.05;0.441445773555611;0.0711956349859573;0.00176984428063174;37732.8254955139;24.8018448683087
Erosion 0.06;0.431443967523005;0.0701363538731848;-0.0019521167692696;-41618.8487359034;24.6060106462397
Erosion 0.07;0.421441810630513;0.0773081105645231;-0.00296362338932021;-63184.0243841831;21.8058264548462
Erosion 0.08;0.411440392783314;0.0809167501106765;-0.00112848370346124;-24059.1102410632;20.3389479790304
Erosion 0.09;0.401437758124166;0.0809783791490503;0.00165633433725611;35312.8098295766;19.8293797600109
Erosion 0.1;0.3914360267426;0.0774307487927675;0.00348331191827767;74263.7090715685;20.221218719722
Erosion 0.11;0.381433616036572;0.0703254371390923;0.00243445459814639;51902.221869949;21.6953427694823
Erosion 0.12;0.371432362421661;0.0709643337644444;-0.00378405344813651;-80675.4752306607;20.9362840581059
Erosion 0.13;0.361429944250529;0.0808873285869721;-0.00695258307267572;-148228.071076792;17.8732540962537
Erosion 0.14;0.351427361847109;0.0871574398872893;-0.0050423911587455;-107503.054226416;16.1283930460358
Erosion 0.15;0.341424234491099;0.0897267953389813;-0.00038473876049046;-8202.57503432162;15.2206142301739
Dilation 0.01;0.50145211575865;0.0738508831009574;0.000860454479714511;18344.7657430696;27.1602502070635
Dilation 0.02;0.511454309976663;0.0776957115269553;-0.000494063811863373;-10533.3694046996;26.3311474945035
Dilation 0.03;0.521455474010326;0.0779261814713071;-0.00290771466578743;-61992.0584401587;26.7666380754114
Dilation 0.04;0.531457235252308;0.0745206393667795;-0.00445747716391945;-95032.7719884908;28.5267136604427
Dilation 0.05;0.541459227912513;0.0675026215798888;-0.0032387468995307;-69049.6180491693;32.0852266320768
Dilation 0.06;0.551461474386254;0.0671941797491304;0.000658804030305955;14045.6071662998;32.8279310169504
Dilation 0.07;0.561464444975081;0.073314576404728;0.000640335364494774;13651.8578676668;30.6331686007735
Dilation 0.08;0.5714655268926;0.0755446065790613;-0.00190790882354564;-40676.3416917684;30.2584421454115
Dilation 0.09;0.581468079435604;0.0738949121805036;-0.0046665437024013;-99490.0405176016;31.4754053981551
Dilation 0.1;0.591470385630177;0.0683334838449468;-0.0053446868623212;-113947.955145605;34.6225804598087
Dilation 0.11;0.601472661964333;0.0588848148538069;-0.0016013709979479;-34140.9993412397;40.8575734479327
Dilation 0.12;0.611474998019321;0.0686371911916353;0.00386254054065104;82348.8087537907;35.6351993665988
Dilation 0.13;0.621476833912343;0.0754940866799245;0.0027773007940473;59211.6534528858;32.9285040057373
Dilation 0.14;0.631479177432435;0.0780770223463467;-0.0019473966143286;-41518.2157114901;32.3516014548412
Dilation 0.15;0.641481132767121;0.0763917548435319;-0.00721712734429765;-153868.116896747;33.5890245789496
Fuzzy Edge 0.01;0.491450615795308;0.0757806431201374;-0.000975304925883139;-20793.3607357409;25.9406938532414
Fuzzy Edge 0.02;0.491451772886424;0.0849184440328071;-0.00126292514454626;-26925.3824274589;23.1493536408443
Fuzzy Edge 0.03;0.491452467141094;0.0938227419659858;-0.00158983569388152;-33895.0683177379;20.9523813456343
Fuzzy Edge 0.04;0.491452287978599;0.102489652825398;-0.00194560993874155;-41480.1240449627;19.1805621125809
Fuzzy Edge 0.05;0.491451966979128;0.110902031980803;-0.00230324183085163;-49104.7845443616;17.7256253362137
Fuzzy Edge 0.06;0.491451354840601;0.12439045103732;-0.00182302198947417;-38866.5665991585;15.8035074474698
Fuzzy Edge 0.07;0.491453713813459;0.142680559458173;-0.00256942257502897;-54779.7197238141;13.777734420996
Fuzzy Edge 0.08;0.491454564835313;0.159100425360876;-0.00349203963931709;-74449.7828287673;12.3558328325165
Fuzzy Edge 0.09;0.491453243511908;0.173650421591687;-0.00447900068245996;-95491.6503079147;11.3205194437705
Fuzzy Edge 0.1;0.491452205862455;0.186359703311558;-0.00552172417517218;-117722.365191226;10.5484650840175
Fuzzy Edge 0.11;0.491452668698902;0.197186070313824;-0.00659803645692707;-140669.188225645;9.96931817580721
Fuzzy Edge 0.12;0.491454609625937;0.214806154835128;-0.00118838462852916;-25336.1893475939;9.15159269999777
Fuzzy Edge 0.13;0.491452414885367;0.233985381384869;-0.00357697541405192;-76260.6013292805;8.40142084050979
Fuzzy Edge 0.14;0.491453467465028;0.25119878486733;-0.00611846922508336;-130444.883821832;7.82573001258086
Fuzzy Edge 0.15;0.491450802422907;0.266402844921691;-0.00871917602395355;-185891.57869814;7.37906237551432
FN Cluster 0.01;0.481484701982635;0.0728945480751909;-0.00204008616665264;-43494.3436349319;26.4208896108929
FN Cluster 0.02;0.471498520412659;0.0786318130841444;-0.00283277752358762;-60394.4093471273;23.9851277450823
FN Cluster 0.03;0.461508083733414;0.0834825134917174;-0.00315348997153568;-67231.9526073422;22.1128025226122
