Row;Volume Density;Surface Density;Mean Curvature Density;Mean Width;Mean Chord Length
FN Cluster 0.13;0.564403628109213;0.113117995428638;-0.004511620363199;-96187.0972093823;19.958049149316
FN Cluster 0.14;0.55440816741499;0.114665330487435;-0.00444659362953232;-94800.7366008025;19.3400451577904
FN Cluster 0.15;0.544400366903888;0.116389648004271;-0.0044057708783427;-93930.4014172264;18.709580318824
FP Cluster 0.01;0.70429990063872;0.0743188719229162;-0.000601936909945394;-12833.2083397592;37.9069209429994
FP Cluster 0.02;0.714289590807566;0.0785096745053561;-0.000147701484799488;-3148.97441111489;36.3924367440263
FP Cluster 0.03;0.724282281948213;0.0822560899753829;0.000166591602791632;3551.70900962589;35.2208466103834
FP Cluster 0.04;0.734279586523119;0.0857938900352825;0.000467400220869189;9964.90547989143;34.2345864592991
FP Cluster 0.05;0.74427659995897;0.0891752576750688;0.000701919316861063;14964.8188741186;33.3848925974924
FP Cluster 0.06;0.754275778274975;0.0921869278807544;0.000856449853456904;18259.3876872674;32.7281012878809
FP Cluster 0.07;0.764271246434302;0.0958307249251212;0.0010855228632199;23143.1913064388;31.9008855262851
FP Cluster 0.08;0.774273776581994;0.0979973794984102;0.00115751066704086;24677.9609294545;31.6038563702433
FP Cluster 0.09;0.784272745875088;0.101064331527994;0.00131435805131699;28021.9246019007;31.040535627858
FP Cluster 0.1;0.794272528864515;0.103730177221666;0.00142390744675599;30357.5019554989;30.6284072827599
FP Cluster 0.11;0.804269900625357;0.106003862231054;0.00141456544356028;30158.3317910839;30.3487017811599
FP Cluster 0.12;0.814267600850774;0.108313127924952;0.00134550557993272;28685.9854318478;30.0708738248226
FP Cluster 0.13;0.824274042712951;0.110476520704334;0.00143988159334258;30698.0684630655;29.8443157861184
FP Cluster 0.14;0.834271601101393;0.114219674307099;0.00199345172637684;42500.1040759694;29.2163887233056
FP Cluster 0.15;0.844270861533541;0.11503641526603;0.00128535546296913;27403.5935899442;29.3566470958298
Uniform 0.01;0.690422951665236;0.0961168878494533;-0.0191245988487902;-407733.69664789;28.732638649168
Uniform 0.02;0.686553071622664;0.122493567085285;-0.0356622060762678;-760313.104032262;22.4192367961545
Uniform 0.03;0.682643126367033;0.148334233422872;-0.0512696569167252;-1093061.71103546;18.4082422678776
Uniform 0.04;0.678791483573483;0.173647847718355;-0.065632710381583;-1399279.94498018;15.6360471492728
Uniform 0.05;0.674887726889052;0.198381394128894;-0.0792183995376234;-1688924.88367399;13.6078835387266
Uniform 0.06;0.67098751612901;0.222591608014876;-0.0917837015839441;-1956815.31595711;12.0577324924876
Uniform 0.07;0.667098465699419;0.246261336847235;-0.103330974216987;-2203001.50757856;10.8356183595843
Uniform 0.08;0.66327691474001;0.269369657156178;-0.113769761737569;-2425554.95604256;9.84931891353223
Uniform 0.09;0.659319200284014;0.291975226388755;-0.123618951355899;-2635538.26203601;9.03253619752183
Uniform 0.1;0.655446774640985;0.313995065803859;-0.132381851394947;-2822362.03044688;8.34977164960189
Uniform 0.11;0.65163997472704;0.335485828663918;-0.140227163946302;-2989622.96560236;7.76950820631936
Uniform 0.12;0.647681207691383;0.356444085915016;-0.147348670267926;-3141452.45604946;7.26825028984552
Uniform 0.13;0.643823473372986;0.376831539996561;-0.153541033899706;-3273472.75799338;6.83407204586815
Uniform 0.14;0.639907615755003;0.396671112754253;-0.158983396526329;-3389503.14638458;6.45277758001442
Uniform 0.15;0.636060705837376;0.415960540012244;-0.163643012485982;-3488845.48842326;6.1165485150938
Inhomogen Random 0.01;0.690351592736296;0.0960300625656682;-0.019266670374997;-410762.641151601;28.7556448175471
Inhomogen Random 0.02;0.686398775388511;0.122136998635666;-0.0355324594419477;-757546.924450811;22.4796346088718
Inhomogen Random 0.03;0.682447189782882;0.147593727693659;-0.050477840621641;-1076180.30151606;18.4952897510482
Inhomogen Random 0.04;0.678479434762035;0.172217135129289;-0.0639978972035023;-1364425.9631687;15.7586975129432
Inhomogen Random 0.05;0.674515404828072;0.196184764646018;-0.0763377172197123;-1627509.15100233;13.7526561972357
Inhomogen Random 0.06;0.670584773769315;0.219451775536949;-0.0872902752801501;-1861016.11347728;12.2229090583304
Inhomogen Random 0.07;0.666565830530479;0.241866447858106;-0.0971294451777167;-2070785.80046526;11.023700665113
Inhomogen Random 0.08;0.66264138804292;0.263613357979518;-0.105690792006507;-2253312.48342407;10.0547467415427
Inhomogen Random 0.09;0.6586810010797;0.284603322042241;-0.113073222871105;-2410704.847597;9.25753074634789
Inhomogen Random 0.1;0.654736372950981;0.305107521431404;-0.119482644045118;-2547352.7851206;8.5836805317588
Inhomogen Random 0.11;0.650722349215668;0.32466321224764;-0.124860162117483;-2662000.69694204;8.01719843416474
Inhomogen Random 0.12;0.646732788626096;0.343460430630021;-0.129188006951756;-2754269.72630827;7.53196270603601
Inhomogen Random 0.13;0.642810018321829;0.361602960886174;-0.132560665391583;-2826174.31913523;7.11067206691567
Inhomogen Random 0.14;0.638819427547907;0.379096139790768;-0.135019414384646;-2878594.49401039;6.74044771756828
Inhomogen Random 0.15;0.634913326820826;0.395793453269439;-0.13662377461964;-2912799.22345549;6.41661272136915
