Row;Number of Positives;Number of Negatives;Number of True Positives;Number of False Positives;Number of False Negatives;Number of True Negatives;Pair counting cardinality P_1,1;Pair counting cardinality P_1,0;Pair counting cardinality P_0,1;Pair counting cardinality P_0,0;Precision;Negative Predictive Value;Recall;Specificity;Accuracy;Balanced Accuracy;Matthews Correlation Coefficient;Intersection over Union;Balanced Intersection over Union*;Segmentation Covering;Dice coefficient;F2-score;Cohen kappa;Global Consistency Error;Bidirectional Consistency Error;Mutual Information;Variation of Information;Pearson Correlation Coefficient;Normalized Variation of Information;Rand Index;Adjusted Rand Index;Average Hausdorff Distance;Surface Consistency Measure (a=0.5,k=3);Surface Consistency Measure (a=1,k=3);Surface Consistency Measure (a=2,k=3);Surface Consistency Measure (a=0.5,k=5);Surface Consistency Measure (a=1,k=5);Surface Consistency Measure (a=2,k=5);Surface Consistency Measure (a=0.5,k=7);Surface Consistency Measure (a=1,k=7);Surface Consistency Measure (a=2,k=7);Error Rate;Maximum Error Distance;Minimum Error Distance;Average Error Distance;Median Error Distance
Dilation 0.03;96411214;37806514;92384682;4026532;0;37806514;4.99023739740131e+15;152229138429448;371989878382824;3.49274277341855e+15;0.958235854181859;1;1;0.903747577931571;0.969999998807907;0.951873788965786;0.93059300035195;0.958235854181859;0.941252922040145;0.941252922040145;0.97867256606044;0.991358445109539;0.928190552837597;0.0574941535355238;0.084606581950822;0.503493525443588;0.215676091673715;0.82391247935791;0.299896000248488;0.941799997325242;0.880364384050331;0.03;0.2689431;0.1192011;0.01798594;0.1192011;0.01798594;0.0003365278;0.04742408;0.002470732;1.251698e-06;0.0300000011920929;1;1;1;1
Dilation 0.04;97753391;36464337;92384682;5368709;0;36464337;4.94670012159982e+15;195766414230934;495986473715538;3.36874617808583e+15;0.945079051017269;1;1;0.871663445210277;0.96000000089407;0.935831722605138;0.907629253388062;0.945079051017269;0.922196839698345;0.922196839698345;0.971764155830064;0.988511021731997;0.903383034697803;0.0756063223914484;0.110472859420532;0.473174357581597;0.266704087509533;0.780633435260898;0.360470141114441;0.923200001072883;0.841718037507528;0.04;0.2689413;0.1192018;0.01798636;0.1192018;0.01798636;0.0003356338;0.04742628;0.002473176;3.063679e-05;0.0399999991059303;1;1;1;1
Dilation 0.05;99095568;35122160;92384682;6710886;0;35122160;4.906765723997e+15;235700811833760;619983069048252;3.24474958275312e+15;0.932278646407274;1;1;0.839579312488983;0.950000002980232;0.919789656244491;0.884715697271603;0.932278646407274;0.903386073438275;0.903386073438275;0.964952594327613;0.98567990849735;0.878120003312255;0.0932278590839137;0.135206822206221;0.445244597471212;0.312447798762699;0.740990872046114;0.412367605001334;0.905000004656613;0.803672828401763;0.05;0.2689414;0.119203;0.01798642;0.119203;0.01798642;0.0003573298;0.04742563;0.002472222;2.980232e-07;0.0499999970197678;1;1;1;1
Dilation 0.06;100437746;33779982;92384682;8053064;0;33779982;4.87043417886591e+15;272032356964848;743979756765648;3.12075289503572e+15;0.919820343240279;1;1;0.807495155863142;0.939999997615814;0.903747577931571;0.86182972299109;0.919820343240279;0.884810774828375;0.884810774828375;0.958235854181859;0.982864963576879;0.852388776944134;0.110378445574879;0.158828156851886;0.419192922390109;0.353917646706401;0.704178599410774;0.45778399733948;0.887199994963408;0.766220254951571;0.0631666;0.2745304;0.1264228;0.02208477;0.1223778;0.01934147;0.0004185438;0.04883599;0.002666235;9.536743e-07;0.0600000023841858;2;1;1.05277562141418;1
Dilation 0.07;101779923;32437805;92384682;9395241;0;32437805;4.83770554034475e+15;304760995486006;867976352098362;2.99675629970301e+15;0.907690625782847;1;1;0.775411023141848;0.929999999701977;0.887705511570924;0.838947743804429;0.907690625782847;0.866461655626665;0.866461655626665;0.951611978918609;0.980066053019404;0.826176257830379;0.127076688150624;0.181355460001644;0.39468209966994;0.391774727346688;0.669663418611911;0.49815160081051;0.869799998517334;0.729352223015066;0.07941996;0.2831932;0.1376093;0.02843368;0.1272954;0.02143914;0.0005480647;0.05101836;0.002964318;3.635883e-06;0.0700000002980232;2;1;1.13456892967224;1
Dilation 0.08;103122100;31095628;92384682;10737418;0;31095628;4.80857978002225e+15;333886755808504;991972947431076;2.8727597043703e+15;0.89587665495563;1;1;0.743326890420554;0.920000001788139;0.871663445210277;0.816044856688979;0.89587665495563;0.848329870993641;0.848329870993641;0.945079051017269;0.977283038145061;0.799468794807463;0.143340261588996;0.202806411493469;0.371472872662513;0.426482854834204;0.637065176307463;0.534469319710421;0.852800001907349;0.693060873696188;0.0956762;0.2896932;0.1460069;0.03320092;0.130989;0.02301586;0.0006456375;0.05265826;0.00318706;3.963709e-05;0.0799999982118607;2;1;1.19594967365265;1
Dilation 0.09;104464278;29753450;92384682;12079596;0;29753450;4.78305688022456e+15;359409655606200;1.11596963514847e+15;2.7487630166529e+15;0.884366251973713;1;1;0.711242733794713;0.909999996423721;0.855621366897357;0.793094616505224;0.884366251973713;0.830407030583347;0.830407030583347;0.938635205387928;0.974515781868269;0.772252215525037;0.159185931680749;0.223197780265875;0.349386747006112;0.458382849579409;0.60609819197162;0.567467321767264;0.836199992914498;0.657338664494825;0.1119325;0.2947499;0.1525375;0.03690749;0.1338595;0.02423912;0.0007222891;0.05393189;0.003363132;9.715557e-06;0.0900000035762787;2;1;1.24369096755981;1
Dilation 0.1;105806455;28411273;92384682;13421773;0;28411273;4.76113687898373e+15;381329656847030;1.23996623048119e+15;2.62476642132019e+15;0.873147881194961;1;1;0.679158601073419;0.899999998509884;0.83957930053671;0.77006875895766;0.873147881194961;0.812685209089296;0.812685209089296;0.932278641703337;0.971764154807897;0.744511863934521;0.174629578841176;0.242545439960543;0.328285560988939;0.487733235917616;0.576539113213126;0.597698530679151;0.81999999627471;0.622178443200912;0.1281874;0.2987925;0.1577582;0.03987098;0.1361549;0.02521896;0.0007825494;0.05495173;0.003501177;1.192093e-06;0.100000001490116;2;1;1.28187084197998;1
Dilation 0.11;107148632;27069096;92384682;14763950;0;27069096;4.74281975594156e+15;399646779889200;1.3639628258139e+15;2.50076982598747e+15;0.86221056000043;1;1;0.647074468352125;0.890000000596046;0.823537234176063;0.746936703958151;0.86221056000043;0.795156839509917;0.795156839509917;0.926007593899834;0.969028022895342;0.716232452175213;0.18968632217226;0.260864513305307;0.308059192441165;0.514734546060057;0.548207570386748;0.625593659715597;0.804199999471009;0.587573284674053;0.1482461;0.3061881;0.1690632;0.05136853;0.1407182;0.02786374;0.001128793;0.05707645;0.00389564;1.990795e-05;0.109999999403954;3;1;1.34768676757812;1.41421353816986
Dilation 0.12;108490809;25726919;92384682;16106127;0;25726919;4.72810551109804e+15;414361024732714;1.48795942114661e+15;2.37677323065476e+15;0.851543857507782;1;1;0.614990335630831;0.880000002682209;0.807495167815416;0.723665145445795;0.851543857507782;0.777814742065294;0.777814742065294;0.919820347819337;0.966307255612115;0.68739811327356;0.20437052123383;0.278169359859998;0.28861790442461;0.539544391823987;0.520954061075735;0.651495961924385;0.788800002503395;0.553516594665551;0.1740419;0.3180018;0.1882091;0.07350171;0.1482319;0.0326153;0.001828313;0.06063414;0.004610777;3.182888e-05;0.119999997317791;3;1;1.45034468173981;1.41421353816986
