Row;Number of Positives;Number of Negatives;Number of True Positives;Number of False Positives;Number of False Negatives;Number of True Negatives;Pair counting cardinality P_1,1;Pair counting cardinality P_1,0;Pair counting cardinality P_0,1;Pair counting cardinality P_0,0;Precision;Negative Predictive Value;Recall;Specificity;Accuracy;Balanced Accuracy;Matthews Correlation Coefficient;Intersection over Union;Balanced Intersection over Union*;Segmentation Covering;Dice coefficient;F2-score;Cohen kappa;Global Consistency Error;Bidirectional Consistency Error;Mutual Information;Variation of Information;Pearson Correlation Coefficient;Normalized Variation of Information;Rand Index;Adjusted Rand Index;Average Hausdorff Distance;Surface Consistency Measure (a=0.5,k=3);Surface Consistency Measure (a=1,k=3);Surface Consistency Measure (a=2,k=3);Surface Consistency Measure (a=0.5,k=5);Surface Consistency Measure (a=1,k=5);Surface Consistency Measure (a=2,k=5);Surface Consistency Measure (a=0.5,k=7);Surface Consistency Measure (a=1,k=7);Surface Consistency Measure (a=2,k=7);Error Rate;Maximum Error Distance;Minimum Error Distance;Average Error Distance;Median Error Distance
Dilation 0.09;80525837;53691891;68446241;12079596;0;53691891;3.85681178574572e+15;648576351756036;826802938998636;3.67500811113173e+15;0.849991053182099;1;1;0.816339928577257;0.909999996423721;0.908169964288629;0.832995579607708;0.849991053182099;0.833500798597528;0.833500798597528;0.918913690658192;0.965906780245178;0.819279955628496;0.152998395652388;0.2264689921438;0.439527531190974;0.487118279923067;0.643513081729595;0.525679039478352;0.836199992914498;0.672394785392153;0.1111776;0.2938827;0.1514894;0.03643465;0.1333793;0.02405423;0.0007136464;0.0537222;0.003336191;9.775162e-06;0.0900000035762787;2;1;1.23530268669128;1
Dilation 0.1;81868014;52349714;68446241;13421773;0;52349714;3.80276215957884e+15;702625977922922;918669909405293;3.58314114072507e+15;0.836055959535063;1;1;0.795933259042782;0.899999998509884;0.897966629521391;0.815747966356573;0.836055959535063;0.816394401310557;0.816394401310557;0.910708581830778;0.96226160378165;0.799119570633081;0.167211194398654;0.246804521488965;0.421010103993463;0.519891051576894;0.618362748995371;0.552545874238772;0.81999999627471;0.639993077210204;0.1275093;0.2980984;0.1569456;0.03954923;0.1357747;0.02507794;0.0007759333;0.05478621;0.003481686;1.192093e-06;0.100000001490116;2;1;1.27508997917175;1
Dilation 0.11;83210191;51007537;68446241;14763950;0;51007537;3.75231541161061e+15;753072725891150;1.01053687981195e+15;3.49127417031842e+15;0.822570410876716;1;1;0.775526589508308;0.890000000596046;0.887763294754154;0.798702213204438;0.822570410876716;0.799517255889898;0.799517255889898;0.902648705331535;0.958643836496885;0.778943037806352;0.180965489412297;0.266273413795961;0.403330398417163;0.550568013939014;0.594480332672373;0.577176779840825;0.804199999471009;0.608391046203364;0.1438512;0.3015589;0.1614257;0.04211116;0.1377414;0.02592105;0.0008279085;0.05565917;0.003601491;1.370907e-05;0.109999999403954;2;1;1.30773448944092;1
Dilation 0.12;84552368;49665360;68446241;16106127;0;49665360;3.70547154184104e+15;799916595660720;1.10240385021861e+15;3.39940719991176e+15;0.809512999091876;1;1;0.755119919973833;0.880000002682209;0.877559959986916;0.781843584799437;0.809512999091876;0.782858444962467;0.782858444962467;0.894730239018055;0.955053170402016;0.758750337739682;0.194283115439484;0.284897503810955;0.386399733168635;0.579322425697965;0.571728330356978;0.599885195114375;0.788800002503395;0.577588671012811;0.1659572;0.3101262;0.1749698;0.05701971;0.1431217;0.02920735;0.00129354;0.05819058;0.004095078;2.080202e-05;0.119999997317791;3;1;1.382972240448;1.41421353816986
Dilation 0.13;85894546;48323182;68446241;17448305;0;48323182;3.66223051939525e+15;843157618106510;1.1942708890715e+15;3.30754016105886e+15;0.796863644869838;1;1;0.734713235235201;0.869999997317791;0.867356617617601;0.765157674315323;0.796863644869838;0.766407721347357;0.766407721347357;0.886949487953563;0.951489299459955;0.738541435930495;0.207184551940868;0.302697274492098;0.370144610471725;0.60629672535916;0.549991847135348;0.620924886228053;0.773799994345009;0.547585909747891;0.1918903;0.320859;0.1924391;0.07746226;0.1499662;0.03357285;0.001946211;0.06143433;0.004753947;3.737211e-05;0.130000002682209;3;1;1.47607457637787;1.41421353816986
Dilation 0.14;87236723;46981005;68446241;18790482;0;46981005;3.62259240870735e+15;882795728794410;1.28613785947816e+15;3.2156731906522e+15;0.784603532161565;1;1;0.714306565700727;0.859999999403954;0.857153282850363;0.748630385767895;0.784603532161565;0.750155504433674;0.750155504433674;0.8793029017613;0.947951930101085;0.718316343021453;0.219688989940558;0.31969190956442;0.354503225946543;0.631609501822122;0.52917345097727;0.640504360238106;0.759199997347593;0.518382788805454;0.2178293;0.3300642;0.2074245;0.09500003;0.1558384;0.03731656;0.002507389;0.06421846;0.005319178;4.863739e-05;0.140000000596046;3;1;1.55591762065887;1.41421353816986
Dilation 0.15;88578900;45638828;68446241;20132659;0;45638828;3.58655717621811e+15;918830961283652;1.37800482988482e+15;3.12380622024555e+15;0.772714958076923;1;1;0.693899896166252;0.850000001490116;0.846949948083126;0.732247792195843;0.772714958076923;0.734092758930013;0.734092758930013;0.871787034408713;0.94444076520831;0.698075024459627;0.231814485120207;0.335899468511153;0.33942287483735;0.655360626980007;0.509189347759066;0.65879724159351;0.745000000186265;0.489979268747124;0.2437709;0.3380432;0.2204142;0.1102078;0.1609273;0.04056448;0.002993464;0.0666334;0.005807877;4.839897e-05;0.149999998509884;3;1;1.62513375282288;1.41421353816986
Fuzzy Edge 0.01;68446241;65771487;67775152;671089;671089;65100398;4.41621681752781e+15;89171319973950;89171319973950;4.41263973015642e+15;0.990195385601965;0.989796657630684;0.990195385601965;0.989796657630684;0.989999994635582;0.989996021616324;0.979992043232649;0.980581165389346;0.980198086407448;0.980198086407448;0.990195385601965;0.990195385601965;0.979992043232649;0.0197999310538315;0.0198019246947574;0.637147625177932;0.111800523097046;0.919341424914163;0.14927672009678;0.980199989338219;0.960399972430826;0.01000001;0.2689415;0.1192015;0.0179882;0.1192015;0.0179882;0.0003550053;0.04742527;0.002470613;-2.384186e-07;0.010000005364418;1;1;1;1
Fuzzy Edge 0.02;68446241;65771487;67104064;1342177;1342177;64429310;4.32884706818656e+15;176541069315198;176541069315198;4.32526998081517e+15;0.980390785813935;0.979593330465525;0.980390785813935;0.979593330465525;0.980000004172325;0.97999205813973;0.959984116279461;0.961535823895593;0.960784621250387;0.960784621250387;0.980390785813935;0.980390785813935;0.959984116279461;0.0391996741478982;0.0392076486997187;0.595112134269851;0.195871504913206;0.858688341419409;0.247630286152955;0.960800007718802;0.921600003072561;0.02;0.2689422;0.1192023;0.017986;0.1192023;0.017986;0.0003563762;0.04742706;0.002475381;4.768372e-07;0.0199999958276749;1;1;1;1
Fuzzy Edge 0.03;68446241;65771487;66432975;2013266;2013266;63758221;4.24327862909562e+15;262109508406136;262109508406136;4.23970154172423e+15;0.9705861714159;0.96938998809621;0.9705861714159;0.96938998809621;0.969999998807907;0.969988079756055;0.939976159512109;0.942853247610716;0.941748225010562;0.941748225010562;0.9705861714159;0.9705861714159;0.939976159512109;0.0581992870979951;0.0582172298485034;0.558411148337531;0.269273476777847;0.805732424502429;0.325333428466562;0.941799997325242;0.883599976292176;0.03;0.268943;0.1192017;0.0179863;0.1192017;0.0179863;0.0003356934;0.0474233;0.00247097;0;0.0300000011920929;1;1;1;1
Fuzzy Edge 0.04;68446241;65771487;65761886;2684355;2684355;63087132;4.15951163178837e+15;345876505713390;345876505713390;4.15593454441698e+15;0.960781557017865;0.959186645726894;0.960781557017865;0.959186645726894;0.959999993443489;0.959984101372379;0.919968202744758;0.924523196740823;0.923078041158952;0.923078041158952;0.960781557017865;0.960781557017865;0.919968202744758;0.0767987406980828;0.0768306389291308;0.525211284976924;0.335673203499061;0.757828283479582;0.389916658962342;0.923199987363815;0.846399950502233;0.04000001;0.2689413;0.1192023;0.01798564;0.1192023;0.01798564;0.0003331304;0.04742622;0.002473712;3.111362e-05;0.0400000065565109;1;1;1;1
Fuzzy Edge 0.05;68446241;65771487;65090798;3355443;3355443;62416044;4.07754619706076e+15;427841940441006;427841940441006;4.07396910968936e+15;0.950976957229835;0.948983318561735;0.950976957229835;0.948983318561735;0.950000002980232;0.949980137895785;0.89996027579157;0.906535813282597;0.904763626125435;0.904763626125436;0.950976957229835;0.950976957229835;0.89996027579157;0.0949980081272556;0.0950478490909874;0.4946423967736;0.396810979905709;0.713720381121729;0.445128136015191;0.905000004656613;0.80999997934692;0.05;0.2689419;0.1192025;0.01798689;0.1192025;0.01798689;0.0003577471;0.04742545;0.002471983;2.980232e-07;0.0499999970197678;1;1;1;1
Fuzzy Edge 0.06;68446241;65771487;64419709;4026532;4026532;61744955;3.99738208063651e+15;508006056865248;508006056865248;3.99380499326512e+15;0.9411723428318;0.938779976192419;0.9411723428318;0.938779976192419;0.939999997615814;0.939976159512109;0.879952319024219;0.888881525203955;0.886794850273254;0.886794850273254;0.9411723428318;0.9411723428318;0.879952319024219;0.112797143623609;0.112868914625642;0.466192326429609;0.453711120593691;0.67266972476615;0.493216023988003;0.887199994963408;0.774399954345766;0.06189094;0.272282;0.1235288;0.02045852;0.1211025;0.01879895;0.0003855228;0.04826874;0.002588868;1.549721e-06;0.0600000023841858;2;1;1.03151500225067;1
Fuzzy Edge 0.07;68446241;65771487;63748621;4697620;4697620;61073867;3.9190195214232e+15;586368616078560;586368616078560;3.91544243405181e+15;0.931367743043771;0.92857664902726;0.931367743043771;0.92857664902726;0.930000007152557;0.929972196035515;0.859944392071031;0.871551216034385;0.869162069141058;0.869162069141058;0.931367743043771;0.931367743043771;0.859944392071031;0.130196094141613;0.130293782422209;0.439523199054733;0.507049375343443;0.634188794141651;0.535668779190884;0.869800011332333;0.739599981595057;0.07823882;0.2814156;0.1353506;0.02720714;0.1262932;0.02102107;0.0005242229;0.05057383;0.002904058;3.457069e-06;0.0699999928474426;2;1;1.11769664287567;1
Fuzzy Edge 0.08;68446241;65771487;63077532;5368709;5368709;60402778;3.84245828588197e+15;662929851619790;662929851619790;3.83888119851058e+15;0.921563128645735;0.918373306657944;0.921563128645735;0.918373306657944;0.920000001788139;0.91996821765184;0.83993643530368;0.854535998466435;0.851855891692605;0.851855891692605;0.921563128645735;0.921563128645735;0.83993643530368;0.147194911534232;0.147322504410891;0.414395081464131;0.557305610524647;0.597931389235366;0.573536290669929;0.852800001907349;0.705599957382693;0.09458433;0.2882636;0.1442167;0.03227323;0.1301862;0.0226866;0.0006272793;0.05230409;0.003140271;3.927946e-05;0.0799999982118607;2;1;1.18230152130127;1
Fuzzy Edge 0.09;68446241;65771487;62406443;6039798;6039798;59731689;3.76769849212442e+15;737689645377336;737689645377336;3.76412140475303e+15;0.9117585142477;0.908169964288629;0.9117585142477;0.908169964288629;0.909999996423721;0.909964239268164;0.819928478536328;0.837827381316383;0.834867348983755;0.834867348983755;0.9117585142477;0.9117585142477;0.819928478536328;0.163793569576841;0.163955054331416;0.390628989915948;0.604837793621014;0.563639254092516;0.607592140314299;0.836199992914498;0.672399934160771;0.1109206;0.2935795;0.151096;0.03620321;0.1332066;0.02398014;0.0007083416;0.05364525;0.003324747;7.927418e-06;0.0900000035762787;2;1;1.23244762420654;1
Fuzzy Edge 0.1;68446241;65771487;61735355;6710886;6710886;59060601;3.69474024752474e+15;810647889977016;810647889977016;3.69116316015335e+15;0.901953914459671;0.89796663712347;0.901953914459671;0.89796663712347;0.900000005960464;0.89996027579157;0.79992055158314;0.821417175778952;0.818187797594733;0.818187797594733;0.901953914459671;0.901953914459671;0.79992055158314;0.179992044429952;0.180191408284879;0.368086286144524;0.649923201163862;0.531112347316631;0.638425485485658;0.820000008195639;0.639999959613013;0.1272698;0.2978446;0.1566176;0.03935665;0.1356301;0.02501607;0.0007739067;0.05472159;0.003473043;1.192093e-06;0.0999999940395355;2;1;1.27269494533539;1
Fuzzy Edge 0.11;68446241;65771487;61064266;7381975;7381975;58389512;3.62358333465021e+15;881804802851550;881804802851550;3.62000624727882e+15;0.892149300061635;0.887763294754154;0.892149300061635;0.887763294754154;0.890000000596046;0.889956297407895;0.779912594815789;0.80529741066307;0.801808832429978;0.801808832429978;0.892149300061635;0.892149300061635;0.779912594815789;0.195790384368826;0.196031614659431;0.346656390433844;0.692782992585222;0.500191113241692;0.666496771146986;0.804199999471009;0.608399937179881;0.1436213;0.3013373;0.1611395;0.04194039;0.1376161;0.02586597;0.0008241534;0.05560321;0.003593862;1.323223e-05;0.109999999403954;2;1;1.30564427375793;1
